id_rh,nilai_rh
RH39094,88.2
RH39095,88.6
RH39096,89.4
RH39097,89.9
RH39098,88.3
RH39099,87.7
RH39100,87.3
RH39101,86.4
RH39102,86
RH39103,85.1
RH39104,85.3
RH39105,85.7
RH39106,85.7
RH39107,87.9
RH39108,90.1
RH39109,90.5
RH39110,91.7
RH39111,92
RH39112,91.1
RH39113,90.6
RH39114,90.3
RH39115,89.4
RH39116,88.8
RH39117,87.2
RH39118,85.7
RH39119,85.7
RH39120,85.5
RH39121,84.6
RH39122,83.5
RH39123,82.9
RH39124,82.6
RH39125,81.9
RH39126,81.4
RH39127,81.4
RH39128,80.3
RH39129,79.7
RH39130,77.8
RH39131,75.4
RH39132,73.8
RH39133,72.3
RH39134,72.7
RH39135,72.2
RH39136,70.2
RH39137,70.8
RH39138,71.6
RH39139,70.9
RH39140,69.8
RH39141,67.9
RH39142,68
RH39143,68.3
RH39144,68.2
RH39145,64.7
RH39146,63.8
RH39147,63.7
RH39148,64.2
RH39149,63
RH39150,63.3
RH39151,63.2
RH39152,64.1
RH39153,63.5
RH39154,63.4
RH39155,64.2
RH39156,64.6
RH39157,70.9
RH39158,71.2
RH39159,69.1
RH39160,66.1
RH39161,67.6
RH39162,70.4
RH39163,70.9
RH39164,69.2
RH39165,67.2
RH39166,67.8
RH39167,70.3
RH39168,69.9
RH39169,69.4
RH39170,70.1
RH39171,69.8
RH39172,69.2
RH39173,68.2
RH39174,69.7
RH39175,70.2
RH39176,69.9
RH39177,70.4
RH39178,70.4
RH39179,70.8
RH39180,71.5
RH39181,74
RH39182,73.5
RH39183,73.4
RH39184,74.1
RH39185,76.2
RH39186,76.4
RH39187,75
RH39188,75.5
RH39189,75.8
RH39190,76.3
RH39191,76.4
RH39192,80.8
RH39193,85.3
RH39194,84
RH39195,82
RH39196,82.8
RH39197,84.8
RH39198,85.5
RH39199,84.3
RH39200,84
RH39201,82.8
RH39202,82.9
RH39203,83.3
RH39204,83.5
RH39205,84.3
RH39206,84.1
RH39207,83.1
RH39208,80.4
RH39209,81.6
RH39210,83
RH39211,84.3
RH39212,85.7
RH39213,85.6
RH39214,86.3
RH39215,88.2
RH39216,89.5
RH39217,86.3
RH39218,84.9
RH39219,86.1
RH39220,89.6
RH39221,91.2
RH39222,92.7
RH39223,93.5
RH39224,93.4
RH39225,93.6
RH39226,93.9
RH39227,93.5
RH39228,93.3
RH39229,92.6
RH39230,90.5
RH39231,89.5
RH39232,92.6
RH39233,92.6
RH39234,89.2
RH39235,89.6
RH39236,90
RH39237,93.6
RH39238,95.9
RH39239,94.3
RH39240,92.4
RH39241,90.3
RH39242,89.3
RH39243,92.3
RH39244,93.3
RH39245,93.5
RH39246,93.8
RH39247,93.9
RH39248,92.9
RH39249,91.8
RH39250,94.7
RH39251,95.5
RH39252,95.6
RH39253,95.2
RH39254,94.8
RH39255,95.1
RH39256,95
RH39257,94.8
RH39258,95.4
RH39259,94.3
RH39260,94.9
RH39261,93.7
RH39262,93.6
RH39263,93.8
RH39264,92.4
RH39265,90.3
RH39266,87.2
RH39267,85.8
RH39268,84.6
RH39269,82.6
RH39270,82.3
RH39271,79.5
RH39272,79.1
RH39273,79.1
RH39274,78.6
RH39275,78
RH39276,78.6
RH39277,77.9
RH39278,76.5
RH39279,74.8
RH39280,74.2
RH39281,73.2
RH39282,71.5
RH39283,72.1
RH39284,69.4
RH39285,67.9
RH39286,65.4
RH39287,67.1
RH39288,66.1
RH39289,66.6
RH39290,68.1
RH39291,65.2
RH39292,66.3
RH39293,64
RH39294,60.8
RH39295,59.9
RH39296,58.3
RH39297,59.9
RH39298,65
RH39299,64.2
RH39300,61.8
RH39301,62.9
RH39302,63.2
RH39303,61.7
RH39304,59.8
RH39305,56.9
RH39306,53.8
RH39307,53.4
RH39308,53.4
RH39309,64.8
RH39310,64.9
RH39311,67.4
RH39312,68.3
RH39313,69.4
RH39314,71.7
RH39315,74.3
RH39316,74.6
RH39317,73.4
RH39318,71.4
RH39319,71.4
RH39320,72.1
RH39321,72.3
RH39322,74
RH39323,75.6
RH39324,76.8
RH39325,77.9
RH39326,78.4
RH39327,79.3
RH39328,79.9
RH39329,80.1
RH39330,80.5
RH39331,80.3
RH39332,80.9
RH39333,82.2
RH39334,83.4
RH39335,84.3
RH39336,84.9
RH39337,86.6
RH39338,88
RH39339,88.7
RH39340,90.3
RH39341,90.3
RH39342,91
RH39343,90.4
RH39344,90.5
RH39345,90.9
RH39346,92
RH39347,93.5
RH39348,93.3
RH39349,92.7
RH39350,91.8
RH39351,91.8
RH39352,90.7
RH39353,90.1
RH39354,90.3
RH39355,89.4
RH39356,90
RH39357,91.1
RH39358,88.7
RH39359,89.1
RH39360,88.5
RH39361,88.5
RH39362,88.4
RH39363,88.5
RH39364,89.5
RH39365,90
RH39366,89.8
RH39367,89
RH39368,89.6
RH39369,91.4
RH39370,90.8
RH39371,91.4
RH39372,91.4
RH39373,90.7
RH39374,91
RH39375,92.1
RH39376,92.4
RH39377,91.5
RH39378,91.3
RH39379,91
RH39380,90.5
RH39381,90.3
RH39382,90.4
RH39383,91.3
RH39384,94.9
RH39385,95.7
RH39386,95.6
RH39387,94.1
RH39388,93.5
RH39389,94.4
RH39390,95.3
RH39391,94.5
RH39392,95.2
RH39393,95.5
RH39394,95.3
RH39395,94.4
RH39396,94.4
RH39397,94.3
RH39398,95.1
RH39399,95.5
RH39400,94.6
RH39401,93.8
RH39402,93.8
RH39403,93.4
RH39404,93.1
RH39405,93.6
RH39406,93.5
RH39407,92.1
RH39408,91.1
RH39409,90.3
RH39410,88.3
RH39411,85
RH39412,82.9
RH39413,81.4
RH39414,84
RH39415,85.9
RH39416,84.8
RH39417,83.5
RH39418,81.1
RH39419,78.7
RH39420,79.7
RH39421,77.9
RH39422,76.5
RH39423,76.6
RH39424,72.5
RH39425,70.8
RH39426,70.3
RH39427,70.5
RH39428,68.5
RH39429,69.6
RH39430,68.7
RH39431,68.6
RH39432,68.8
RH39433,69.3
RH39434,66.3
RH39435,65.8
RH39436,65
RH39437,63.8
RH39438,65.4
RH39439,65.4
RH39440,63.6
RH39441,63.2
RH39442,60.7
RH39443,64.1
RH39444,63.7
RH39445,65.1
RH39446,65.1
RH39447,66.9
RH39448,69.3
RH39449,69.2
RH39450,67.6
RH39451,67.8
RH39452,68.1
RH39453,67.4
RH39454,65.6
RH39455,65.9
RH39456,66.3
RH39457,67.2
RH39458,66.9
RH39459,65.6
RH39460,66.6
RH39461,68.3
RH39462,67.6
RH39463,68
RH39464,69.4
RH39465,70.2
RH39466,70.3
RH39467,71.6
RH39468,72.4
RH39469,74.1
RH39470,75.4
RH39471,74.9
RH39472,75.9
RH39473,78
RH39474,78.9
RH39475,79.4
RH39476,81.2
RH39477,81.1
RH39478,82.7
RH39479,83.7
RH39480,83.6
RH39481,84.8
RH39482,87.2
RH39483,89.1
RH39484,89
RH39485,87.6
RH39486,88.9
RH39487,89.8
RH39488,91.1
RH39489,90.8
RH39490,90.2
RH39491,89.6
RH39492,88.5
RH39493,88.3
RH39494,88.7
RH39495,88
RH39496,89.1
RH39497,90.3
RH39498,91.9
RH39499,92
RH39500,91.7
RH39501,90.5
RH39502,90.3
RH39503,90.7
RH39504,91.6
RH39505,91.7
RH39506,91.1
RH39507,91.1
RH39508,90.5
RH39509,90.8
RH39510,89.3
RH39511,89.8
RH39512,92.1
RH39513,91.7
RH39514,90.2
RH39515,90.2
RH39516,91.2
RH39517,90.9
RH39518,90.6
RH39519,90.7
RH39520,91.1
RH39521,91.4
RH39522,90.8
RH39523,90.7
RH39524,91.7
RH39525,93.3
RH39526,90.9
RH39527,91.1
RH39528,91.6
RH39529,91.3
RH39530,90.3
RH39531,90.3
RH39532,90.9
RH39533,90.7
RH39534,91.3
RH39535,91.6
RH39536,91.4
RH39537,90.9
RH39538,91.6
RH39539,94.3
RH39540,94.1
RH39541,94.1
RH39542,94.1
RH39543,95
RH39544,94.1
RH39545,94
RH39546,94.2
RH39547,94.3
RH39548,94.2
RH39549,94.9
RH39550,94.9
RH39551,92.3
RH39552,91.5
RH39553,90.7
RH39554,87.9
RH39555,85.6
RH39556,84.5
RH39557,82.2
RH39558,79.2
RH39559,77.3
RH39560,76.7
RH39561,76.3
RH39562,75.4
RH39563,74.8
RH39564,74
RH39565,71.9
RH39566,71.7
RH39567,70.3
RH39568,70.7
RH39569,70.4
RH39570,70.4
RH39571,71
RH39572,70.1
RH39573,68.2
RH39574,67.3
RH39575,68.7
RH39576,70.5
RH39577,68.1
RH39578,64.2
RH39579,63.3
RH39580,63.5
RH39581,63.8
RH39582,63.8
RH39583,64.2
RH39584,64.6
RH39585,62.3
RH39586,60.8
RH39587,62.6
RH39588,62.9
RH39589,64.2
RH39590,60.6
RH39591,61.9
RH39592,62
RH39593,60.4
RH39594,58
RH39595,57.7
RH39596,60.7
RH39597,61.5
RH39598,65.8
RH39599,68.8
RH39600,69.7
RH39601,72
RH39602,73
RH39603,74.2
RH39604,73.7
RH39605,74.6
RH39606,76.8
RH39607,76.6
RH39608,77.3
RH39609,78.1
RH39610,80.2
RH39611,80.5
RH39612,81.6
RH39613,82
RH39614,83.1
RH39615,83.5
RH39616,83.9
RH39617,84.2
RH39618,84.5
RH39619,84.8
RH39620,84.9
RH39621,85.7
RH39622,86.7
RH39623,87.6
RH39624,88.3
RH39625,88.1
RH39626,88.1
RH39627,86.8
RH39628,86.9
RH39629,88.3
RH39630,89.6
RH39631,89.7
RH39632,90.7
RH39633,92
RH39634,94
RH39635,95.5
RH39636,95.9
RH39637,96.4
RH39638,95.9
RH39639,94.7
RH39640,94
RH39641,92.8
RH39642,93
RH39643,93.7
RH39644,93.3
RH39645,92.3
RH39646,92
RH39647,91.7
RH39648,93.2
RH39649,94.7
RH39650,95.9
RH39651,94.9
RH39652,93.7
RH39653,93.6
RH39654,93.1
RH39655,93.3
RH39656,94.2
RH39657,93.8
RH39658,94
RH39659,93
RH39660,93.7
RH39661,93.7
RH39662,92.3
RH39663,91.7
RH39664,93.3
RH39665,92.8
RH39666,92.8
RH39667,92.6
RH39668,91.2
RH39669,91
RH39670,91.6
RH39671,92.3
RH39672,92.1
RH39673,92.6
RH39674,92.7
RH39675,93.2
RH39676,92.4
RH39677,92
RH39678,92.9
RH39679,93.2
RH39680,92.8
RH39681,92.6
RH39682,93.8
RH39683,94.6
RH39684,94.9
RH39685,95.5
RH39686,96.1
RH39687,96.3
RH39688,95.2
RH39689,94.5
RH39690,94.6
RH39691,95.4
RH39692,95.3
RH39693,93.8
RH39694,92.9
RH39695,91.3
RH39696,89.7
RH39697,88
RH39698,87
RH39699,85.6
RH39700,85.8
RH39701,83.7
RH39702,82.2
RH39703,80.8
RH39704,80
RH39705,78.1
RH39706,77
RH39707,76.1
RH39708,76.7
RH39709,75.3
RH39710,76.6
RH39711,74.4
RH39712,69.9
RH39713,69.4
RH39714,67.4
RH39715,66.2
RH39716,65.1
RH39717,65.8
RH39718,66.5
RH39719,64.6
RH39720,66.2
RH39721,63.6
RH39722,63.3
RH39723,61.9
RH39724,62.2
RH39725,62
RH39726,59.8
RH39727,61.2
RH39728,58.9
RH39729,56.5
RH39730,59.1
RH39731,57.7
RH39732,58.5
RH39733,56.5
RH39734,52.6
RH39735,55.1
RH39736,58
RH39737,58.9
RH39738,57.2
RH39739,59.2
RH39740,62.7
RH39741,62.8
RH39742,66.6
RH39743,67.8
RH39744,65.5
RH39745,68.3
RH39746,69.6
RH39747,72.2
RH39748,73.5
RH39749,71.4
RH39750,70.2
RH39751,68.9
RH39752,69.5
RH39753,70.6
RH39754,70.4
RH39755,75.5
RH39756,83.6
RH39757,86
RH39758,83.1
RH39759,83.9
RH39760,85.5
RH39761,84.4
RH39762,82.7
RH39763,84.3
RH39764,83.9
RH39765,83.6
RH39766,82.8
RH39767,83.2
RH39768,83.2
RH39769,83.3
RH39770,84.3
RH39771,86.4
RH39772,86.4
RH39773,83.6
RH39774,82.7
RH39775,85.1
RH39776,87.7
RH39777,87
RH39778,87.3
RH39779,87.1
RH39780,85.3
RH39781,85.9
RH39782,87.6
RH39783,88
RH39784,88.8
RH39785,89.1
RH39786,88
RH39787,89.2
RH39788,88.7
RH39789,89.3
RH39790,90.4
RH39791,90.3
RH39792,90.6
RH39793,91.3
RH39794,91.7
RH39795,91.6
RH39796,91.3
RH39797,92.1
RH39798,92.8
RH39799,95
RH39800,96
RH39801,96.2
RH39802,95.6
RH39803,94.7
RH39804,94.9
RH39805,95.6
RH39806,95.7
RH39807,96
RH39808,96.1
RH39809,96.2
RH39810,96.2
RH39811,94.6
RH39812,93.9
RH39813,94
RH39814,94.1
RH39815,93.8
RH39816,92.6
RH39817,93.9
RH39818,94.2
RH39819,92.3
RH39820,90.6
RH39821,90.4
RH39822,91.7
RH39823,92.8
RH39824,94.3
RH39825,94.3
RH39826,93.6
RH39827,93.5
RH39828,93.2
RH39829,93.5
RH39830,93.2
RH39831,93.4
RH39832,93.6
RH39833,93.7
RH39834,93.4
RH39835,93.3
RH39836,93.2
RH39837,93.1
RH39838,94.6
RH39839,94.6
RH39840,91.4
RH39841,90.6
RH39842,89.6
RH39843,86.7
RH39844,84.7
RH39845,83.4
RH39846,85.4
RH39847,85.2
RH39848,82.7
RH39849,80.7
RH39850,79.4
RH39851,78.8
RH39852,76.4
RH39853,74.2
RH39854,72.8
RH39855,73.2
RH39856,73.5
RH39857,72.6
RH39858,70.2
RH39859,70.5
RH39860,67.5
RH39861,68
RH39862,65.6
RH39863,66.5
RH39864,67.5
RH39865,72.1
RH39866,73
RH39867,69.8
RH39868,69.1
RH39869,69.2
RH39870,68.6
RH39871,70.8
RH39872,70.4
RH39873,71.5
RH39874,71.3
RH39875,68.4
RH39876,66.1
RH39877,66.1
RH39878,65
RH39879,68.6
RH39880,66.9
RH39881,63.6
RH39882,62.3
RH39883,64.3
RH39884,68.1
RH39885,69
RH39886,68.9
RH39887,70.4
RH39888,69.5
RH39889,69.2
RH39890,70.4
RH39891,72
RH39892,72.9
RH39893,73
RH39894,72.6
RH39895,73.9
RH39896,73.3
RH39897,73.8
RH39898,74.3
RH39899,76.7
RH39900,77.5
RH39901,77.7
RH39902,78.1
RH39903,78.8
RH39904,77.1
RH39905,76.7
RH39906,78.4
RH39907,80.6
RH39908,81.9
RH39909,81.5
RH39910,80.7
RH39911,80.9
RH39912,80.4
RH39913,82.7
RH39914,85.5
RH39915,82.4
RH39916,82.9
RH39917,86.6
RH39918,87.4
RH39919,85.2
RH39920,85.8
RH39921,85.5
RH39922,83
RH39923,83.4
RH39924,83.4
RH39925,84.3
RH39926,83.6
RH39927,84.9
RH39928,85.2
RH39929,84.9
RH39930,84
RH39931,85.5
RH39932,86.2
RH39933,85.5
RH39934,88.7
RH39935,91.8
RH39936,92.6
RH39937,94.3
RH39938,95
RH39939,94.7
RH39940,94.1
RH39941,93.3
RH39942,92.3
RH39943,93.1
RH39944,95.6
RH39945,95.8
RH39946,95.3
RH39947,93.2
RH39948,93.8
RH39949,93.1
RH39950,92.3
RH39951,92
RH39952,92.6
RH39953,91.5
RH39954,92.2
RH39955,93.6
RH39956,93.2
RH39957,91.7
RH39958,91.7
RH39959,92.2
RH39960,92.8
RH39961,94.3
RH39962,94.3
RH39963,93.4
RH39964,93.3
RH39965,93.4
RH39966,93.2
RH39967,93.6
RH39968,93.7
RH39969,93.6
RH39970,93.6
RH39971,93.5
RH39972,93.8
RH39973,93.7
RH39974,93.2
RH39975,92.2
RH39976,92.3
RH39977,92.6
RH39978,93.2
RH39979,94.5
RH39980,94.1
RH39981,92.9
RH39982,92.3
RH39983,90.5
RH39984,88.7
RH39985,88
RH39986,87
RH39987,85.4
RH39988,85.1
RH39989,84.6
RH39990,84.1
RH39991,83.8
RH39992,82.8
RH39993,83.4
RH39994,83.4
RH39995,82.4
RH39996,81.1
RH39997,77.7
RH39998,76.1
RH39999,74.7
RH40000,74.4
RH40001,74.4
RH40002,73
RH40003,72.2
RH40004,72.3
RH40005,70.8
RH40006,71
RH40007,70.3
RH40008,70
RH40009,65.4
RH40010,64.1
RH40011,66.2
RH40012,68.1
RH40013,66.9
RH40014,65.2
RH40015,64.2
RH40016,63
RH40017,62.6
RH40018,61.6
RH40019,60.7
RH40020,61.2
RH40021,58.1
RH40022,60.5
RH40023,61.8
RH40024,62.5
RH40025,61.5
RH40026,59.2
RH40027,57.5
RH40028,56.5
RH40029,59.9
RH40030,62.6
RH40031,62.8
RH40032,63.3
RH40033,60.5
RH40034,58.7
RH40035,60.8
RH40036,68.4
RH40037,67.9
RH40038,66.9
RH40039,66
RH40040,66.6
RH40041,67.6
RH40042,69.6
RH40043,71.9
RH40044,74.1
RH40045,74.9
RH40046,76.3
RH40047,76.3
RH40048,77.6
RH40049,79.4
RH40050,81
RH40051,82
RH40052,82.3
RH40053,83.2
RH40054,82.4
RH40055,81.9
RH40056,81.5
RH40057,81.2
RH40058,81.5
RH40059,81.1
RH40060,81.1
RH40061,82.1
RH40062,81.7
RH40063,82.1
RH40064,82.4
RH40065,83.6
RH40066,87.5
RH40067,88.1
RH40068,86.9
RH40069,87.2
RH40070,87.2
RH40071,86.4
RH40072,84.9
RH40073,84.2
RH40074,83.8
RH40075,85.7
RH40076,86.6
RH40077,85.8
RH40078,85.6
RH40079,85.7
RH40080,84.4
RH40081,84.3
RH40082,84.3
RH40083,84.4
RH40084,84.1
RH40085,86.6
RH40086,89.7
RH40087,91.6
RH40088,92
RH40089,91.5
RH40090,92.1
RH40091,92.6
RH40092,93.9
RH40093,94.2
RH40094,93.2
RH40095,93.1
RH40096,92.8
RH40097,92.5
RH40098,93.1
RH40099,92
RH40100,91.3
RH40101,91.6
RH40102,92.9
RH40103,93.7
RH40104,95.3
RH40105,95.7
RH40106,93.6
RH40107,92.1
RH40108,94.8
RH40109,94
RH40110,93.7
RH40111,94
RH40112,95.5
RH40113,96.8
RH40114,97
RH40115,96.6
RH40116,95.8
RH40117,95.7
RH40118,96.4
RH40119,97
RH40120,97.6
RH40121,97.9
RH40122,97.6
RH40123,97.6
RH40124,97.3
RH40125,96.5
RH40126,94.4
RH40127,91.9
RH40128,89.3
RH40129,89.3
RH40130,88.5
RH40131,83.2
RH40132,84
RH40133,83.9
RH40134,81.4
RH40135,79.2
RH40136,77.9
RH40137,76.2
RH40138,74.9
RH40139,71.3
RH40140,68.8
RH40141,67.4
RH40142,68.7
RH40143,68.8
RH40144,68.1
RH40145,68
RH40146,69
RH40147,68
RH40148,70.7
RH40149,68.9
RH40150,65.2
RH40151,64.8
RH40152,63.3
RH40153,64.1
RH40154,64.9
RH40155,60.7
RH40156,58.8
RH40157,59.7
RH40158,59.8
RH40159,58.6
RH40160,57.8
RH40161,56.6
RH40162,56.1
RH40163,56.6
RH40164,55.8
RH40165,56.4
RH40166,58.4
RH40167,59
RH40168,56
RH40169,57.3
RH40170,59.3
RH40171,63.2
RH40172,61.5
RH40173,59.9
RH40174,60.9
RH40175,62.3
RH40176,63.1
RH40177,65
RH40178,66.6
RH40179,69.3
RH40180,76.7
RH40181,85
RH40182,78.8
RH40183,82.2
RH40184,81.7
RH40185,83.2
RH40186,83
RH40187,84.1
RH40188,84
RH40189,83.6
RH40190,83.7
RH40191,83.4
RH40192,83
RH40193,82.1
RH40194,81.5
RH40195,81.4
RH40196,82.3
RH40197,81.4
RH40198,81.9
RH40199,84.3
RH40200,85.7
RH40201,84.7
RH40202,85.2
RH40203,85
RH40204,85.4
RH40205,85.3
RH40206,83.3
RH40207,84.5
RH40208,84.3
RH40209,84.9
RH40210,85.5
RH40211,86
RH40212,85.2
RH40213,85.7
RH40214,85.3
RH40215,82.6
RH40216,82.7
RH40217,82.3
RH40218,82.2
RH40219,82.6
RH40220,82.6
RH40221,82.9
RH40222,82.5
RH40223,83.3
RH40224,83.1
RH40225,83.3
RH40226,84.1
RH40227,84.6
RH40228,84.4
RH40229,84.8
RH40230,84.9
RH40231,86.6
RH40232,86.6
RH40233,86.2
RH40234,85.8
RH40235,85.6
RH40236,84.9
RH40237,85.4
RH40238,85.7
RH40239,85.2
RH40240,85.7
RH40241,86.9
RH40242,87.3
RH40243,87.1
RH40244,87.7
RH40245,88
RH40246,88.6
RH40247,89.4
RH40248,89.2
RH40249,89.5
RH40250,89.7
RH40251,90.4
RH40252,90.2
RH40253,88.6
RH40254,88.8
RH40255,89
RH40256,90.3
RH40257,92.1
RH40258,92.7
RH40259,91.5
RH40260,89.3
RH40261,88.4
RH40262,87.4
RH40263,87.5
RH40264,87.6
RH40265,87.8
RH40266,88.8
RH40267,89.2
RH40268,88.1
RH40269,86.3
RH40270,85.3
RH40271,84.2
RH40272,83.2
RH40273,82
RH40274,81.6
RH40275,81.8
RH40276,81.4
RH40277,81.6
RH40278,81.2
RH40279,78.2
RH40280,76
RH40281,75.3
RH40282,74.4
RH40283,72.6
RH40284,71.2
RH40285,70.1
RH40286,68.7
RH40287,68.2
RH40288,68.7
RH40289,69.6
RH40290,68.2
RH40291,67.1
RH40292,66.5
RH40293,67.4
RH40294,66.1
RH40295,66.7
RH40296,65.9
RH40297,64.3
RH40298,64.3
RH40299,64.3
RH40300,64.2
RH40301,62.4
RH40302,62.3
RH40303,62.9
RH40304,62.5
RH40305,61.8
RH40306,63.8
RH40307,64.8
RH40308,65.1
RH40309,65.3
RH40310,64.1
RH40311,62.5
RH40312,62.9
RH40313,61.3
RH40314,61
RH40315,59.5
RH40316,59.8
RH40317,60
RH40318,61.1
RH40319,60.8
RH40320,61.7
RH40321,61.7
RH40322,62.7
RH40323,62.4
RH40324,63.5
RH40325,63
RH40326,64.2
RH40327,64.4
RH40328,67.1
RH40329,69.2
RH40330,70.5
RH40331,71.3
RH40332,73.4
RH40333,74.3
RH40334,74.1
RH40335,75.1
RH40336,74.1
RH40337,75
RH40338,75.6
RH40339,76.9
RH40340,77.8
RH40341,79.1
RH40342,80.3
RH40343,80.7
RH40344,80.2
RH40345,80
RH40346,79.4
RH40347,78.7
RH40348,77.7
RH40349,78.7
RH40350,77.8
RH40351,77.6
RH40352,78
RH40353,77.5
RH40354,78.3
RH40355,78.8
RH40356,79
RH40357,79.7
RH40358,80.2
RH40359,79.4
RH40360,79.5
RH40361,79.9
RH40362,79.3
RH40363,79.6
RH40364,80.3
RH40365,80.8
RH40366,81
RH40367,82.5
RH40368,83.1
RH40369,82.1
RH40370,82
RH40371,83.3
RH40372,84.4
RH40373,86.6
RH40374,86.9
RH40375,85.2
RH40376,84.7
RH40377,85.2
RH40378,85.7
RH40379,86
RH40380,85.9
RH40381,86.7
RH40382,86.8
RH40383,86.2
RH40384,85.7
RH40385,85.1
RH40386,85
RH40387,85
RH40388,84.8
RH40389,85.7
RH40390,85.9
RH40391,85.6
RH40392,85.5
RH40393,85.4
RH40394,85.4
RH40395,85.9
RH40396,85.6
RH40397,85.4
RH40398,85.3
RH40399,85.3
RH40400,85.5
RH40401,84.7
RH40402,84.2
RH40403,84.6
RH40404,83.8
RH40405,83.6
RH40406,83.6
RH40407,84.5
RH40408,85.4
RH40409,87.2
RH40410,88.3
RH40411,88.3
RH40412,88
RH40413,88.4
RH40414,87.2
RH40415,85.7
RH40416,84.3
RH40417,84
RH40418,83.7
RH40419,83
RH40420,82.1
RH40421,81.5
RH40422,81.5
RH40423,80.3
RH40424,78.7
RH40425,78.1
RH40426,79
RH40427,78.1
RH40428,77.3
RH40429,75.8
RH40430,73.4
RH40431,70.8
RH40432,69.2
RH40433,67.6
RH40434,67.9
RH40435,72.7
RH40436,70.4
RH40437,69.5
RH40438,68.5
RH40439,69.8
RH40440,71.3
RH40441,70.9
RH40442,69.4
RH40443,69.3
RH40444,70.7
RH40445,70.7
RH40446,68.9
RH40447,70.7
RH40448,68.4
RH40449,66.4
RH40450,65.3
RH40451,64.3
RH40452,66.6
RH40453,69
RH40454,69.5
RH40455,69.8
RH40456,70.1
RH40457,72.7
RH40458,88
RH40459,89.7
RH40460,91.3
RH40461,90.4
RH40462,93.3
RH40463,96.1
RH40464,94.9
RH40465,90.7
RH40466,88.3
RH40467,90.6
RH40468,93.1
RH40469,92.5
RH40470,92.9
RH40471,93.8
RH40472,93.3
RH40473,90.8
RH40474,88.4
RH40475,87.8
RH40476,87.1
RH40477,88.7
RH40478,88.5
RH40479,89.6
RH40480,90.7
RH40481,90.1
RH40482,89.7
RH40483,89.8
RH40484,90.7
RH40485,92
RH40486,90.7
RH40487,91.1
RH40488,92.1
RH40489,91.2
RH40490,90.6
RH40491,89.8
RH40492,90.6
RH40493,90.7
RH40494,91.2
RH40495,91.4
RH40496,91.2
RH40497,90.9
RH40498,92.3
RH40499,92.6
RH40500,92.8
RH40501,92.9
RH40502,95.7
RH40503,95.7
RH40504,94.5
RH40505,94.5
RH40506,93.6
RH40507,91.9
RH40508,91
RH40509,92
RH40510,92.6
RH40511,92.7
RH40512,93.2
RH40513,93
RH40514,92.5
RH40515,93
RH40516,93.3
RH40517,93
RH40518,93.4
RH40519,93.9
RH40520,94.3
RH40521,94.7
RH40522,96
RH40523,96.7
RH40524,96.9
RH40525,97
RH40526,97.3
RH40527,97.5
RH40528,97.6
RH40529,97.5
RH40530,97.5
RH40531,97.6
RH40532,97.7
RH40533,97.5
RH40534,97.2
RH40535,96.8
RH40536,95.5
RH40537,94.6
RH40538,94.5
RH40539,94.6
RH40540,94.6
RH40541,93.5
RH40542,93.5
RH40543,94.2
RH40544,94.9
RH40545,94.7
RH40546,94.1
RH40547,94.1
RH40548,95.4
RH40549,96.4
RH40550,97
RH40551,97.2
RH40552,97.2
RH40553,97
RH40554,96.7
RH40555,96.6
RH40556,96.6
RH40557,96.4
RH40558,96
RH40559,93.6
RH40560,90.9
RH40561,89.7
RH40562,88.6
RH40563,87.6
RH40564,86.7
RH40565,86.2
RH40566,85.6
RH40567,85
RH40568,85
RH40569,83.7
RH40570,81.5
RH40571,79.1
RH40572,78.1
RH40573,77.7
RH40574,76
RH40575,74.2
RH40576,72.1
RH40577,70.7
RH40578,71.4
RH40579,69.3
RH40580,69.4
RH40581,69
RH40582,69.1
RH40583,70.3
RH40584,71
RH40585,67.3
RH40586,65.2
RH40587,64.9
RH40588,65.8
RH40589,63.8
RH40590,63.2
RH40591,66.6
RH40592,64.4
RH40593,68.3
RH40594,68.8
RH40595,65.5
RH40596,64.7
RH40597,66.7
RH40598,67.6
RH40599,68.8
RH40600,71.8
RH40601,72
RH40602,74.1
RH40603,88.9
RH40604,86.9
RH40605,83.1
RH40606,80.5
RH40607,79.5
RH40608,78.8
RH40609,79.3
RH40610,79.8
RH40611,79.1
RH40612,79.3
RH40613,79.3
RH40614,80
RH40615,79.5
RH40616,79.7
RH40617,80.8
RH40618,79.9
RH40619,80.1
RH40620,79.5
RH40621,81
RH40622,83.8
RH40623,85.5
RH40624,87
RH40625,86.3
RH40626,85.7
RH40627,85.9
RH40628,84.4
RH40629,84.4
RH40630,85.8
RH40631,87
RH40632,85.4
RH40633,85.6
RH40634,87.7
RH40635,86.7
RH40636,87.2
RH40637,88.4
RH40638,88.8
RH40639,87.7
RH40640,88
RH40641,88.6
RH40642,89.8
RH40643,90.8
RH40644,91.3
RH40645,91.7
RH40646,92.1
RH40647,94
RH40648,94.5
RH40649,93.4
RH40650,93
RH40651,94
RH40652,95.1
RH40653,95.5
RH40654,95.3
RH40655,94.2
RH40656,93.5
RH40657,93.2
RH40658,93.4
RH40659,94.1
RH40660,93.7
RH40661,93.4
RH40662,93.9
RH40663,94
RH40664,93.5
RH40665,93.4
RH40666,93.8
RH40667,94
RH40668,94.2
RH40669,94.5
RH40670,95.1
RH40671,95.3
RH40672,95
RH40673,94.8
RH40674,95
RH40675,95.4
RH40676,95.9
RH40677,95.8
RH40678,95.5
RH40679,95.4
RH40680,95.1
RH40681,95
