id_temperature,nilai_temperature
TR38506,25.6
TR38507,25.6
TR38508,25.9
TR38509,25.9
TR38510,25.7
TR38511,25.7
TR38512,25.6
TR38513,25.5
TR38514,25.5
TR38515,25.4
TR38516,25.3
TR38517,25.3
TR38518,25.2
TR38519,25.2
TR38520,25.1
TR38521,25.1
TR38522,25
TR38523,24.7
TR38524,24.7
TR38525,24.8
TR38526,24.7
TR38527,24.5
TR38528,24.5
TR38529,24.5
TR38530,24.5
TR38531,24.5
TR38532,24.3
TR38533,24.4
TR38534,24.2
TR38535,24.2
TR38536,24.4
TR38537,24.3
TR38538,24.2
TR38539,24.1
TR38540,24.3
TR38541,24.9
TR38542,25.4
TR38543,25.6
TR38544,26.2
TR38545,26.6
TR38546,27.1
TR38547,27.2
TR38548,27.1
TR38549,27.4
TR38550,27.6
TR38551,28
TR38552,28.3
TR38553,28.4
TR38554,28.6
TR38555,28.8
TR38556,28.9
TR38557,28.8
TR38558,29.6
TR38559,29.7
TR38560,28.9
TR38561,29.5
TR38562,29.9
TR38563,29.2
TR38564,30.1
TR38565,29.6
TR38566,29.6
TR38567,30.2
TR38568,30.8
TR38569,30
TR38570,30.4
TR38571,31.2
TR38572,31.4
TR38573,31.4
TR38574,31.2
TR38575,31.6
TR38576,31.8
TR38577,32.1
TR38578,32.1
TR38579,31.6
TR38580,31.6
TR38581,31.7
TR38582,31.4
TR38583,31
TR38584,31.7
TR38585,31.9
TR38586,31.7
TR38587,31.6
TR38588,30.7
TR38589,30.9
TR38590,31.7
TR38591,31.7
TR38592,31.3
TR38593,31.5
TR38594,31.2
TR38595,31.1
TR38596,30.9
TR38597,30.4
TR38598,30.3
TR38599,30.1
TR38600,29.9
TR38601,29.8
TR38602,29.5
TR38603,29.4
TR38604,29.2
TR38605,29.1
TR38606,28.6
TR38607,28.4
TR38608,28.2
TR38609,27.8
TR38610,27.5
TR38611,27.3
TR38612,27.3
TR38613,27.1
TR38614,27
TR38615,26.8
TR38616,26.8
TR38617,27
TR38618,26.9
TR38619,27
TR38620,26.9
TR38621,26.6
TR38622,26.5
TR38623,26.4
TR38624,26.3
TR38625,26.4
TR38626,26.3
TR38627,26.1
TR38628,26
TR38629,25.8
TR38630,25.7
TR38631,25.7
TR38632,25.7
TR38633,25.8
TR38634,25.8
TR38635,26
TR38636,26.1
TR38637,26.1
TR38638,26.2
TR38639,26.4
TR38640,26.2
TR38641,25.8
TR38642,25.7
TR38643,26
TR38644,26.2
TR38645,26.2
TR38646,26.1
TR38647,25.8
TR38648,25.9
TR38649,25.8
TR38650,25.8
TR38651,25.8
TR38652,25.9
TR38653,25.9
TR38654,25.9
TR38655,25.8
TR38656,25.9
TR38657,25.7
TR38658,25.5
TR38659,25.7
TR38660,25.7
TR38661,25.4
TR38662,25.3
TR38663,25.4
TR38664,25.6
TR38665,25.5
TR38666,25.5
TR38667,25.4
TR38668,25.4
TR38669,25.3
TR38670,25.2
TR38671,25.2
TR38672,25.1
TR38673,25.1
TR38674,25.2
TR38675,25.1
TR38676,24.8
TR38677,24.5
TR38678,24.3
TR38679,24.4
TR38680,24.5
TR38681,24.5
TR38682,24.4
TR38683,24.6
TR38684,24.8
TR38685,25.1
TR38686,25.4
TR38687,25.9
TR38688,26.6
TR38689,27.1
TR38690,27.4
TR38691,27.8
TR38692,28.1
TR38693,28.1
TR38694,28
TR38695,28.4
TR38696,28.7
TR38697,28.6
TR38698,29.1
TR38699,29.3
TR38700,29.8
TR38701,30.1
TR38702,30.1
TR38703,30.1
TR38704,30.4
TR38705,30.5
TR38706,30.7
TR38707,30.2
TR38708,30
TR38709,30.8
TR38710,31
TR38711,31.3
TR38712,31.2
TR38713,31.6
TR38714,31
TR38715,31.3
TR38716,31.7
TR38717,32.1
TR38718,31.6
TR38719,32.1
TR38720,32
TR38721,32.3
TR38722,32.5
TR38723,32.2
TR38724,32.7
TR38725,32.7
TR38726,31.9
TR38727,31.6
TR38728,31.8
TR38729,31.4
TR38730,31.4
TR38731,31.4
TR38732,31.2
TR38733,30.9
TR38734,31.1
TR38735,31
TR38736,30.4
TR38737,28.5
TR38738,25.4
TR38739,24.8
TR38740,24.3
TR38741,23.9
TR38742,23.9
TR38743,23.9
TR38744,24.1
TR38745,24.3
TR38746,24.2
TR38747,24.5
TR38748,24.9
TR38749,25
TR38750,24.8
TR38751,24.4
TR38752,24.4
TR38753,24.3
TR38754,24.3
TR38755,24.3
TR38756,24.3
TR38757,24.5
TR38758,24.5
TR38759,24.6
TR38760,24.7
TR38761,24.9
TR38762,24.9
TR38763,24.9
TR38764,25
TR38765,25.2
TR38766,25.3
TR38767,25.4
TR38768,25
TR38769,24.7
TR38770,24.9
TR38771,25
TR38772,25.2
TR38773,25.1
TR38774,25.3
TR38775,25.4
TR38776,25.5
TR38777,25.6
TR38778,25.7
TR38779,25.6
TR38780,25.4
TR38781,25.4
TR38782,25.4
TR38783,25.3
TR38784,25.2
TR38785,25.2
TR38786,25
TR38787,24.9
TR38788,24.9
TR38789,25
TR38790,25
TR38791,24.8
TR38792,25
TR38793,25.4
TR38794,25.7
TR38795,25.6
TR38796,25.5
TR38797,25.5
TR38798,25.5
TR38799,25.4
TR38800,25.5
TR38801,25.4
TR38802,25.4
TR38803,25.3
TR38804,25.3
TR38805,25.2
TR38806,24.9
TR38807,24.6
TR38808,24.6
TR38809,24.8
TR38810,24.9
TR38811,25.1
TR38812,25.1
TR38813,25.1
TR38814,25.2
TR38815,25.2
TR38816,25
TR38817,24.9
TR38818,25.1
TR38819,25
TR38820,25.1
TR38821,25.1
TR38822,25
TR38823,25.1
TR38824,25
TR38825,25
TR38826,25.1
TR38827,25.3
TR38828,25.3
TR38829,25.7
TR38830,26
TR38831,26.4
TR38832,26.7
TR38833,27
TR38834,27.3
TR38835,27.5
TR38836,27.8
TR38837,28.1
TR38838,28.2
TR38839,28.5
TR38840,28.7
TR38841,28.8
TR38842,29
TR38843,29.2
TR38844,29.4
TR38845,29.6
TR38846,29.6
TR38847,29.8
TR38848,29.9
TR38849,30.1
TR38850,30.3
TR38851,30.3
TR38852,30.4
TR38853,30.4
TR38854,30.5
TR38855,30.7
TR38856,31.1
TR38857,31
TR38858,31.2
TR38859,31.2
TR38860,31.2
TR38861,31.1
TR38862,31
TR38863,31.2
TR38864,30.9
TR38865,30.7
TR38866,30.2
TR38867,29.6
TR38868,29.8
TR38869,29.4
TR38870,29.6
TR38871,30.1
TR38872,29.9
TR38873,29.7
TR38874,29.3
TR38875,29.2
TR38876,29.3
TR38877,30
TR38878,29.7
TR38879,29.6
TR38880,29.3
TR38881,29.4
TR38882,29.1
TR38883,29.1
TR38884,29.2
TR38885,29.2
TR38886,29.1
TR38887,29
TR38888,28.8
TR38889,28.7
TR38890,28.6
TR38891,28.5
TR38892,28.3
TR38893,28.2
TR38894,27.9
TR38895,27.8
TR38896,27.7
TR38897,27.5
TR38898,27.5
TR38899,27.4
TR38900,27.3
TR38901,27.2
TR38902,27.2
TR38903,27.2
TR38904,27.1
TR38905,27.1
TR38906,27.1
TR38907,27.1
TR38908,27
TR38909,27.1
TR38910,27
TR38911,27
TR38912,27
TR38913,27
TR38914,27
TR38915,27.1
TR38916,27
TR38917,27
TR38918,26.9
TR38919,26.9
TR38920,26.9
TR38921,26.8
TR38922,26.9
TR38923,26.7
TR38924,26.7
TR38925,26.7
TR38926,26.8
TR38927,26.8
TR38928,26.7
TR38929,26.6
TR38930,26.4
TR38931,26.5
TR38932,26.5
TR38933,26.4
TR38934,26.4
TR38935,26.4
TR38936,26.4
TR38937,26.5
TR38938,26.4
TR38939,26.4
TR38940,26.3
TR38941,26.2
TR38942,26.2
TR38943,26.1
TR38944,26.1
TR38945,26.2
TR38946,26.1
TR38947,26.1
TR38948,26.2
TR38949,26.1
TR38950,26.1
TR38951,26.1
TR38952,26.2
TR38953,26.1
TR38954,26.1
TR38955,26
TR38956,25.9
TR38957,25.7
TR38958,25.9
TR38959,25.9
TR38960,25.5
TR38961,25.2
TR38962,25
TR38963,24.9
TR38964,24.9
TR38965,25
TR38966,24.8
TR38967,24.7
TR38968,25
TR38969,25.3
TR38970,25.2
TR38971,25.1
TR38972,25
TR38973,25.3
TR38974,25.7
TR38975,26.3
TR38976,26.8
TR38977,27.1
TR38978,27.4
TR38979,27.4
TR38980,27.8
TR38981,28.1
TR38982,28.2
TR38983,28.4
TR38984,28.7
TR38985,28.7
TR38986,29.1
TR38987,28.9
TR38988,29.1
TR38989,29.4
TR38990,29.7
TR38991,29.1
TR38992,29.4
TR38993,30
TR38994,30
TR38995,30.2
TR38996,30.8
TR38997,30.6
TR38998,31
TR38999,30.7
TR39000,30.7
TR39001,30.9
TR39002,31
TR39003,30.9
TR39004,31
TR39005,31.1
TR39006,30.9
TR39007,30.9
TR39008,30.6
TR39009,31
TR39010,31.3
TR39011,31.4
TR39012,31.3
TR39013,31.2
TR39014,31.3
TR39015,31.3
TR39016,31.2
TR39017,31.2
TR39018,30.9
TR39019,30.7
TR39020,30.6
TR39021,30.4
TR39022,30.3
TR39023,30
TR39024,29.9
TR39025,29.6
TR39026,29.3
TR39027,29.4
TR39028,29.3
TR39029,29.1
TR39030,29.1
TR39031,29
TR39032,28.9
TR39033,28.6
TR39034,28.2
TR39035,28.2
TR39036,28
TR39037,27.9
TR39038,27.7
TR39039,27.5
TR39040,27.3
TR39041,27.2
TR39042,27.2
TR39043,27.2
TR39044,27
TR39045,27
TR39046,27.1
TR39047,27.1
TR39048,27
TR39049,27
TR39050,26.9
TR39051,27
TR39052,26.9
TR39053,26.8
TR39054,26.8
TR39055,26.7
TR39056,26.8
TR39057,26.7
TR39058,26.7
TR39059,26.7
TR39060,26.7
TR39061,26.6
TR39062,26.5
TR39063,26.6
TR39064,26.5
TR39065,26.5
TR39066,26.5
TR39067,26.4
TR39068,26.4
TR39069,26.3
TR39070,26.2
TR39071,26.2
TR39072,26.3
TR39073,26.2
TR39074,26.3
TR39075,26.3
TR39076,26.3
TR39077,26.2
TR39078,26.3
TR39079,26.1
TR39080,26
TR39081,25.8
TR39082,25.9
TR39083,25.8
TR39084,25.8
TR39085,25.6
TR39086,25.5
TR39087,25.5
TR39088,25.4
TR39089,25.2
TR39090,25
TR39091,25.1
TR39092,25.1
TR39093,25
TR39094,25
TR39095,24.8
TR39096,24.7
TR39097,24.6
TR39098,24.9
TR39099,25
TR39100,25
TR39101,25
TR39102,25.1
TR39103,25.1
TR39104,25.1
TR39105,25
TR39106,25
TR39107,24.5
TR39108,24
TR39109,24
TR39110,23.7
TR39111,23.7
TR39112,23.9
TR39113,24
TR39114,24.1
TR39115,24.2
TR39116,24.3
TR39117,24.6
TR39118,25.1
TR39119,25.4
TR39120,25.7
TR39121,26
TR39122,26.2
TR39123,26.4
TR39124,26.5
TR39125,26.7
TR39126,26.7
TR39127,26.7
TR39128,27
TR39129,27.2
TR39130,27.8
TR39131,28.1
TR39132,28.2
TR39133,28.6
TR39134,28.5
TR39135,28.8
TR39136,29.2
TR39137,29.2
TR39138,29.3
TR39139,29.6
TR39140,30
TR39141,30.3
TR39142,30.2
TR39143,30.1
TR39144,30.3
TR39145,30.9
TR39146,30.9
TR39147,31.1
TR39148,31.2
TR39149,31.5
TR39150,31.4
TR39151,31.2
TR39152,30.9
TR39153,31.5
TR39154,31.1
TR39155,31.3
TR39156,31.2
TR39157,30.2
TR39158,30.1
TR39159,30.5
TR39160,31.4
TR39161,30.9
TR39162,30.1
TR39163,30.3
TR39164,30.7
TR39165,31.6
TR39166,31.2
TR39167,30.3
TR39168,30.5
TR39169,30.9
TR39170,30.5
TR39171,30.5
TR39172,30.4
TR39173,30.4
TR39174,29.9
TR39175,29.6
TR39176,29.5
TR39177,29.2
TR39178,29.1
TR39179,29
TR39180,28.7
TR39181,28.3
TR39182,28.2
TR39183,28.1
TR39184,27.9
TR39185,27.7
TR39186,27.7
TR39187,27.7
TR39188,27.6
TR39189,27.5
TR39190,27.3
TR39191,27.2
TR39192,26.7
TR39193,26.1
TR39194,26.3
TR39195,26.6
TR39196,26.5
TR39197,26.2
TR39198,26.1
TR39199,26.3
TR39200,26.3
TR39201,26.5
TR39202,26.4
TR39203,26.3
TR39204,26.3
TR39205,26.1
TR39206,26.2
TR39207,26.7
TR39208,27
TR39209,26.8
TR39210,26.5
TR39211,26.2
TR39212,25.9
TR39213,26
TR39214,26.1
TR39215,25.7
TR39216,25.5
TR39217,25.8
TR39218,25.9
TR39219,25.7
TR39220,25.2
TR39221,25.1
TR39222,24.8
TR39223,24.8
TR39224,24.8
TR39225,24.7
TR39226,24.6
TR39227,24.8
TR39228,24.8
TR39229,24.9
TR39230,25
TR39231,25.2
TR39232,24.8
TR39233,24.6
TR39234,25
TR39235,25
TR39236,24.9
TR39237,24.4
TR39238,24.1
TR39239,24.3
TR39240,24.6
TR39241,24.9
TR39242,25.1
TR39243,24.7
TR39244,24.5
TR39245,24.4
TR39246,24.6
TR39247,24.6
TR39248,24.8
TR39249,25
TR39250,24.7
TR39251,24.6
TR39252,24.6
TR39253,24.6
TR39254,24.7
TR39255,24.7
TR39256,24.5
TR39257,24.5
TR39258,24.5
TR39259,24.8
TR39260,24.7
TR39261,25.1
TR39262,25.3
TR39263,25.5
TR39264,25.9
TR39265,26.5
TR39266,27
TR39267,27.3
TR39268,27.6
TR39269,27.7
TR39270,28
TR39271,28.3
TR39272,28.8
TR39273,28.9
TR39274,28.8
TR39275,28.6
TR39276,28.5
TR39277,28.7
TR39278,29.1
TR39279,29.6
TR39280,29.8
TR39281,29.5
TR39282,29.7
TR39283,29.5
TR39284,30.2
TR39285,30.9
TR39286,30.7
TR39287,30.9
TR39288,30.8
TR39289,31.1
TR39290,30.5
TR39291,31.1
TR39292,30.8
TR39293,31
TR39294,31.8
TR39295,31.9
TR39296,32.1
TR39297,32.2
TR39298,31.5
TR39299,31.6
TR39300,32.3
TR39301,31.9
TR39302,32
TR39303,32.1
TR39304,32.1
TR39305,32.2
TR39306,32.3
TR39307,32.6
TR39308,32.4
TR39309,31.7
TR39310,31.5
TR39311,31
TR39312,31
TR39313,30.9
TR39314,30.5
TR39315,30.2
TR39316,30.1
TR39317,30.4
TR39318,30.4
TR39319,30.4
TR39320,30.3
TR39321,29.9
TR39322,29.5
TR39323,29.2
TR39324,29
TR39325,28.9
TR39326,28.8
TR39327,28.6
TR39328,28.5
TR39329,28.4
TR39330,28.3
TR39331,28.1
TR39332,27.9
TR39333,27.7
TR39334,27.5
TR39335,27.3
TR39336,27.2
TR39337,26.9
TR39338,26.7
TR39339,26.5
TR39340,26.3
TR39341,26.3
TR39342,26.1
TR39343,26.2
TR39344,26.1
TR39345,26
TR39346,25.9
TR39347,25.7
TR39348,25.7
TR39349,25.7
TR39350,25.9
TR39351,25.9
TR39352,26
TR39353,26.1
TR39354,26.1
TR39355,26.2
TR39356,26.1
TR39357,25.9
TR39358,26.3
TR39359,26.3
TR39360,26.4
TR39361,26.4
TR39362,26.4
TR39363,26.4
TR39364,26.2
TR39365,26.2
TR39366,26.2
TR39367,26.4
TR39368,26.3
TR39369,26.1
TR39370,26.1
TR39371,25.9
TR39372,25.9
TR39373,26
TR39374,25.9
TR39375,25.8
TR39376,25.7
TR39377,25.8
TR39378,25.9
TR39379,26
TR39380,26.1
TR39381,26.1
TR39382,26
TR39383,25.8
TR39384,25.2
TR39385,25.1
TR39386,25.1
TR39387,25.4
TR39388,25.5
TR39389,25.1
TR39390,25
TR39391,25.1
TR39392,25
TR39393,24.9
TR39394,25
TR39395,25.1
TR39396,25.1
TR39397,25.1
TR39398,25
TR39399,24.9
TR39400,25.1
TR39401,25.2
TR39402,25.2
TR39403,25.4
TR39404,25.5
TR39405,25.5
TR39406,25.7
TR39407,26.1
TR39408,26.4
TR39409,26.6
TR39410,27
TR39411,27.6
TR39412,27.8
TR39413,28.2
TR39414,27.8
TR39415,27.5
TR39416,27.6
TR39417,27.9
TR39418,28.6
TR39419,29.1
TR39420,28.9
TR39421,29.1
TR39422,29.5
TR39423,29.5
TR39424,29.8
TR39425,29.9
TR39426,30
TR39427,29.9
TR39428,30
TR39429,30.2
TR39430,30.3
TR39431,30.3
TR39432,30.6
TR39433,30.3
TR39434,31
TR39435,31.4
TR39436,31.3
TR39437,31.4
TR39438,31.2
TR39439,31.1
TR39440,31.4
TR39441,31.6
TR39442,32
TR39443,31.6
TR39444,31.5
TR39445,31.5
TR39446,31.4
TR39447,31.1
TR39448,30.9
TR39449,30.8
TR39450,31.4
TR39451,31.6
TR39452,31
TR39453,30.9
TR39454,31.3
TR39455,31.5
TR39456,31.3
TR39457,30.9
TR39458,30.6
TR39459,30.9
TR39460,30.7
TR39461,30.2
TR39462,30.3
TR39463,30.2
TR39464,29.8
TR39465,29.5
TR39466,29.4
TR39467,29.1
TR39468,28.9
TR39469,28.7
TR39470,28.5
TR39471,28.4
TR39472,28.1
TR39473,27.7
TR39474,27.5
TR39475,27.4
TR39476,27.1
TR39477,27.1
TR39478,26.9
TR39479,26.7
TR39480,26.8
TR39481,26.6
TR39482,26.2
TR39483,25.9
TR39484,26
TR39485,26.2
TR39486,26
TR39487,25.8
TR39488,25.6
TR39489,25.7
TR39490,25.8
TR39491,26
TR39492,26.1
TR39493,26.2
TR39494,26.2
TR39495,26.4
TR39496,26.2
TR39497,26
TR39498,25.8
TR39499,25.7
TR39500,25.8
TR39501,26
TR39502,26.1
TR39503,26.2
TR39504,26
TR39505,26.1
TR39506,26.1
TR39507,26
TR39508,26
TR39509,25.9
TR39510,26.1
TR39511,26
TR39512,25.7
TR39513,25.7
TR39514,25.9
TR39515,26
TR39516,25.8
TR39517,26
TR39518,26.2
TR39519,26.2
TR39520,26.1
TR39521,26
TR39522,26
TR39523,25.9
TR39524,25.8
TR39525,25.5
TR39526,25.9
TR39527,25.8
TR39528,25.8
TR39529,25.9
TR39530,26.1
TR39531,26.1
TR39532,26.1
TR39533,26.1
TR39534,25.9
TR39535,25.9
TR39536,26
TR39537,26
TR39538,25.8
TR39539,25.4
TR39540,25.4
TR39541,25.3
TR39542,25.3
TR39543,25.1
TR39544,25.2
TR39545,25.2
TR39546,25.2
TR39547,25.2
TR39548,25.4
TR39549,25.3
TR39550,25.6
TR39551,26
TR39552,26.3
TR39553,26.6
TR39554,27
TR39555,27.3
TR39556,27.6
TR39557,28.1
TR39558,28.7
TR39559,28.9
TR39560,29.1
TR39561,29.2
TR39562,29.3
TR39563,29.5
TR39564,29.2
TR39565,30
TR39566,29.9
TR39567,30.4
TR39568,30.2
TR39569,30.3
TR39570,30.4
TR39571,30.2
TR39572,30.5
TR39573,30.7
TR39574,30.9
TR39575,30.6
TR39576,30
TR39577,30.4
TR39578,31.5
TR39579,31.4
TR39580,31.4
TR39581,31.6
TR39582,31.1
TR39583,31.9
TR39584,31.4
TR39585,31.9
TR39586,32.1
TR39587,31.6
TR39588,32.1
TR39589,31.6
TR39590,32.1
TR39591,32.5
TR39592,31.7
TR39593,32.1
TR39594,32.5
TR39595,33.1
TR39596,32.1
TR39597,31.9
TR39598,31.8
TR39599,31.2
TR39600,31.1
TR39601,30.8
TR39602,30.3
TR39603,29.9
TR39604,30.2
TR39605,29.9
TR39606,29.5
TR39607,29.7
TR39608,29.5
TR39609,29.5
TR39610,29.2
TR39611,29.1
TR39612,28.8
TR39613,28.6
TR39614,28.4
TR39615,28.4
TR39616,28.2
TR39617,28
TR39618,27.9
TR39619,27.9
TR39620,27.9
TR39621,27.7
TR39622,27.6
TR39623,27.4
TR39624,27.3
TR39625,27.4
TR39626,27.4
TR39627,27.6
TR39628,27.6
TR39629,27.4
TR39630,27.1
TR39631,27
TR39632,26.8
TR39633,26.5
TR39634,26.1
TR39635,25.8
TR39636,25.8
TR39637,25.8
TR39638,26
TR39639,26.2
TR39640,26.4
TR39641,26.5
TR39642,26.5
TR39643,26.4
TR39644,26.4
TR39645,26.5
TR39646,26.6
TR39647,26.6
TR39648,26.3
TR39649,25.9
TR39650,25.8
TR39651,25.9
TR39652,26.1
TR39653,26
TR39654,26.1
TR39655,26
TR39656,25.8
TR39657,25.9
TR39658,25.9
TR39659,26.1
TR39660,26
TR39661,26.1
TR39662,26.4
TR39663,26.4
TR39664,26
TR39665,26
TR39666,26
TR39667,26
TR39668,26.1
TR39669,26.1
TR39670,25.9
TR39671,25.7
TR39672,25.7
TR39673,25.5
TR39674,25.5
TR39675,25.3
TR39676,25.6
TR39677,25.6
TR39678,25.4
TR39679,25.4
TR39680,25.5
TR39681,25.5
TR39682,25.1
TR39683,25.1
TR39684,25
TR39685,24.8
TR39686,24.6
TR39687,24.7
TR39688,24.9
TR39689,25
TR39690,24.7
TR39691,24.7
TR39692,25
TR39693,25.4
TR39694,25.8
TR39695,26.2
TR39696,26.7
TR39697,26.9
TR39698,27.4
TR39699,27.7
TR39700,27.8
TR39701,28.4
TR39702,28.6
TR39703,28.9
TR39704,28.9
TR39705,29.3
TR39706,29.2
TR39707,29.4
TR39708,29.1
TR39709,29.2
TR39710,29.3
TR39711,29.9
TR39712,30.2
TR39713,30.1
TR39714,30.2
TR39715,30.8
TR39716,31
TR39717,30.7
TR39718,30.8
TR39719,31.4
TR39720,31.1
TR39721,31.7
TR39722,31.9
TR39723,31.9
TR39724,32
TR39725,32
TR39726,32.4
TR39727,31.9
TR39728,32.5
TR39729,32.9
TR39730,32.4
TR39731,32.7
TR39732,32.3
TR39733,33.1
TR39734,33.6
TR39735,33.5
TR39736,33.2
TR39737,32.6
TR39738,32.7
TR39739,32.8
TR39740,32.5
TR39741,32.2
TR39742,31.6
TR39743,32
TR39744,32.2
TR39745,31.6
TR39746,31.2
TR39747,31
TR39748,30.5
TR39749,30.6
TR39750,30.6
TR39751,30.7
TR39752,30.6
TR39753,30.6
TR39754,30.6
TR39755,29.9
TR39756,28.6
TR39757,28.4
TR39758,28.7
TR39759,28.4
TR39760,28.1
TR39761,28
TR39762,28
TR39763,27.7
TR39764,27.6
TR39765,27.5
TR39766,27.6
TR39767,27.5
TR39768,27.4
TR39769,27.4
TR39770,27.3
TR39771,27.1
TR39772,27
TR39773,27.3
TR39774,27.5
TR39775,27.2
TR39776,26.9
TR39777,26.9
TR39778,26.9
TR39779,26.9
TR39780,27
TR39781,26.8
TR39782,26.5
TR39783,26.6
TR39784,26.5
TR39785,26.5
TR39786,26.5
TR39787,26.5
TR39788,26.4
TR39789,26.2
TR39790,26
TR39791,26.1
TR39792,26
TR39793,26
TR39794,26
TR39795,26.1
TR39796,26.2
TR39797,26.1
TR39798,25.9
TR39799,25.4
TR39800,25.2
TR39801,25.3
TR39802,25.7
TR39803,25.9
TR39804,25.7
TR39805,25.5
TR39806,25.5
TR39807,25.6
TR39808,25.6
TR39809,25.6
TR39810,25.8
TR39811,26
TR39812,26.2
TR39813,26.2
TR39814,26.1
TR39815,26.2
TR39816,26.3
TR39817,26.2
TR39818,26.1
TR39819,26.3
TR39820,26.5
TR39821,26.4
TR39822,26.2
TR39823,26
TR39824,25.7
TR39825,25.6
TR39826,25.3
TR39827,25.3
TR39828,25.3
TR39829,25.1
TR39830,25.1
TR39831,25
TR39832,24.8
TR39833,24.7
TR39834,24.8
TR39835,24.9
TR39836,25
TR39837,25.3
TR39838,25.2
TR39839,25.4
TR39840,26
TR39841,26.5
TR39842,26.9
TR39843,27.5
TR39844,27.7
TR39845,28.3
TR39846,27.9
TR39847,28
TR39848,28.7
TR39849,28.7
TR39850,29
TR39851,29.2
TR39852,29.9
TR39853,30
TR39854,30.1
TR39855,30.1
TR39856,30.1
TR39857,30.3
TR39858,30.5
TR39859,30.7
TR39860,31.3
TR39861,31.1
TR39862,31.4
TR39863,31.3
TR39864,31.6
TR39865,30.6
TR39866,30.4
TR39867,31.1
TR39868,31.4
TR39869,30.9
TR39870,31.1
TR39871,30.9
TR39872,31.3
TR39873,30.8
TR39874,30.8
TR39875,31.2
TR39876,32
TR39877,31.7
TR39878,31.7
TR39879,31.4
TR39880,31.7
TR39881,32.5
TR39882,32.5
TR39883,32.1
TR39884,31.3
TR39885,30.8
TR39886,30.9
TR39887,30.7
TR39888,31
TR39889,30.9
TR39890,30.6
TR39891,30
TR39892,29.4
TR39893,29.5
TR39894,29.6
TR39895,29.5
TR39896,29.6
TR39897,29.1
TR39898,28.9
TR39899,28.7
TR39900,28.6
TR39901,28.5
TR39902,28.3
TR39903,28.1
TR39904,28
TR39905,27.9
TR39906,27.6
TR39907,27.2
TR39908,27
TR39909,27.2
TR39910,27.4
TR39911,27.5
TR39912,27.6
TR39913,27.2
TR39914,26.7
TR39915,27.1
TR39916,27
TR39917,26.4
TR39918,26.4
TR39919,26.8
TR39920,26.7
TR39921,26.8
TR39922,27
TR39923,26.9
TR39924,26.9
TR39925,26.7
TR39926,26.7
TR39927,26.5
TR39928,26.4
TR39929,26.5
TR39930,26.6
TR39931,26.4
TR39932,26.2
TR39933,26.3
TR39934,25.7
TR39935,25.1
TR39936,25.1
TR39937,24.7
TR39938,24.6
TR39939,24.7
TR39940,24.8
TR39941,25
TR39942,25.2
TR39943,25
TR39944,24.6
TR39945,24.6
TR39946,25
TR39947,25.4
TR39948,25.4
TR39949,25.7
TR39950,25.9
TR39951,25.9
TR39952,25.8
TR39953,26.1
TR39954,26
TR39955,25.8
TR39956,25.8
TR39957,26
TR39958,25.9
TR39959,25.8
TR39960,25.7
TR39961,25.4
TR39962,25.4
TR39963,25.6
TR39964,25.5
TR39965,25.6
TR39966,25.6
TR39967,25.5
TR39968,25.5
TR39969,25.5
TR39970,25.5
TR39971,25.6
TR39972,25.5
TR39973,25.6
TR39974,25.7
TR39975,25.9
TR39976,25.9
TR39977,25.7
TR39978,25.6
TR39979,25.4
TR39980,25.7
TR39981,26
TR39982,26.3
TR39983,26.8
TR39984,27.1
TR39985,27.2
TR39986,27.5
TR39987,27.7
TR39988,27.5
TR39989,27.7
TR39990,27.7
TR39991,27.7
TR39992,28
TR39993,27.8
TR39994,27.8
TR39995,28
TR39996,28.2
TR39997,28.9
TR39998,29.2
TR39999,29.4
TR40000,29.4
TR40001,29.5
TR40002,29.5
TR40003,29.7
TR40004,29.9
TR40005,30
TR40006,30.2
TR40007,30.2
TR40008,30.1
TR40009,30.2
TR40010,30.4
TR40011,30.8
TR40012,30.2
TR40013,30.4
TR40014,30.3
TR40015,30.3
TR40016,30.5
TR40017,30.6
TR40018,30.5
TR40019,30.6
TR40020,30.9
TR40021,31.4
TR40022,31
TR40023,30.8
TR40024,30.8
TR40025,30.7
TR40026,30.8
TR40027,31
TR40028,30.8
TR40029,30.5
TR40030,30.5
TR40031,30.4
TR40032,30.3
TR40033,30.3
TR40034,30.5
TR40035,30.3
TR40036,29.9
TR40037,29.8
TR40038,29.6
TR40039,29.5
TR40040,29.5
TR40041,29.3
TR40042,29.1
TR40043,28.8
TR40044,28.4
TR40045,28.1
TR40046,27.9
TR40047,28
TR40048,27.8
TR40049,27.6
TR40050,27.3
TR40051,27.1
TR40052,27.1
TR40053,27
TR40054,27.2
TR40055,27.3
TR40056,27.3
TR40057,27.3
TR40058,27.2
TR40059,27.3
TR40060,27.3
TR40061,27
TR40062,27
TR40063,26.9
TR40064,26.7
TR40065,26.5
TR40066,26
TR40067,25.9
TR40068,26
TR40069,25.9
TR40070,25.9
TR40071,25.9
TR40072,25.9
TR40073,25.9
TR40074,26
TR40075,25.6
TR40076,25.4
TR40077,25.5
TR40078,25.5
TR40079,25.5
TR40080,25.7
TR40081,25.7
TR40082,25.7
TR40083,25.7
TR40084,25.8
TR40085,25.5
TR40086,24.9
TR40087,24.7
TR40088,24.9
TR40089,25
TR40090,24.9
TR40091,24.7
TR40092,24.5
TR40093,24.6
TR40094,24.7
TR40095,24.8
TR40096,24.8
TR40097,24.8
TR40098,24.7
TR40099,24.9
TR40100,25
