id_wind_d,nilai_wind_d
WD6417,210.3
WD6418,212.1
WD6419,215.9
WD6420,217.5
WD6421,219.7
WD6422,222
WD6423,219.7
WD6424,213.2
WD6425,213.1
WD6426,210.9
WD6427,212.9
WD6428,209.1
WD6429,207
WD6430,201.2
WD6431,207.9
WD6432,201.8
WD6433,208.2
WD6434,212.4
WD6435,207.2
WD6436,212.9
WD6437,209.8
WD6438,205.1
WD6439,211.8
WD6440,211.4
WD6441,205.1
WD6442,204.4
WD6443,195.7
WD6444,202
WD6445,185.6
WD6446,180.1
WD6447,182
WD6448,188.3
WD6449,186.7
WD6450,197
WD6451,192.9
WD6452,184.8
WD6453,190.2
WD6454,191.6
WD6455,178.3
WD6456,183.1
WD6457,192.3
WD6458,184.8
WD6459,196.1
WD6460,193.7
WD6461,193.3
WD6462,197.2
WD6463,199.1
WD6464,192
WD6465,195
WD6466,192.1
WD6467,190
WD6468,183.1
WD6469,196.9
WD6470,188.4
WD6471,201.8
WD6472,203.3
WD6473,202.1
WD6474,195.8
WD6475,198
WD6476,205.4
WD6477,191.2
WD6478,189.9
WD6479,193.5
WD6480,177.6
WD6481,155
WD6482,118.2
WD6483,89.8
WD6484,82.4
WD6485,115.1
WD6486,140.6
WD6487,156.8
WD6488,184.3
WD6489,184.8
WD6490,180.4
WD6491,185.6
WD6492,182.8
WD6493,196.3
WD6494,199.8
WD6495,197.1
WD6496,200.1
WD6497,196.7
WD6498,187.2
WD6499,196.5
WD6500,190
WD6501,175
WD6502,186.6
WD6503,191.7
WD6504,179
WD6505,174.4
WD6506,172.6
WD6507,180.8
WD6508,179.6
WD6509,178.2
WD6510,186.8
WD6511,183.8
WD6512,181
WD6513,184.5
WD6514,184.2
WD6515,182.5
WD6516,189.1
WD6517,195.6
WD6518,238.2
WD6519,249.1
WD6520,221.3
WD6521,217
WD6522,220.7
WD6523,202.5
WD6524,203.8
WD6525,212.1
WD6526,217.1
WD6527,223
WD6528,210.3
WD6529,176.4
WD6530,189.8
WD6531,184.8
WD6532,188.5
WD6533,187.4
WD6534,201.3
WD6535,212.4
WD6536,206.6
WD6537,199.6
WD6538,211.8
WD6539,220.6
WD6540,223
WD6541,223.7
WD6542,240.2
WD6543,246.7
WD6544,247.4
WD6545,238.3
WD6546,227.6
WD6547,236.4
WD6548,250.3
WD6549,250.4
WD6550,262.9
WD6551,258.8
WD6552,234.7
WD6553,237.7
WD6554,249.7
WD6555,254.2
WD6556,261.9
WD6557,266.4
WD6558,290.4
WD6559,280.6
WD6560,281.3
WD6561,294.5
WD6562,344.4
WD6563,49.6
WD6564,352.9
WD6565,287
WD6566,286.4
WD6567,41.1
WD6568,339.8
WD6569,300.1
WD6570,299.5
WD6571,309.2
WD6572,288.2
WD6573,301.4
WD6574,282.5
WD6575,282.7
WD6576,287.2
WD6577,50.6
WD6578,44.2
WD6579,33.9
WD6580,350.1
WD6581,327.6
WD6582,301.9
WD6583,300.4
WD6584,317.6
WD6585,322.2
WD6586,311.6
WD6587,309.2
WD6588,304.3
WD6589,301.8
WD6590,282.2
WD6591,285.5
WD6592,290.4
WD6593,306.5
WD6594,308.9
WD6595,311.4
WD6596,311.9
WD6597,312.3
WD6598,292.2
WD6599,283.8
WD6600,295
WD6601,252.3
WD6602,203.4
WD6603,231
WD6604,191
WD6605,152.1
WD6606,193.6
WD6607,198.4
WD6608,196.7
WD6609,205.7
WD6610,202.5
WD6611,196
WD6612,197.8
WD6613,207.1
WD6614,200.6
WD6615,198.5
WD6616,188.3
WD6617,173.8
WD6618,185.3
WD6619,199.7
WD6620,205.6
WD6621,203.3
WD6622,190.6
WD6623,194.3
WD6624,203.9
WD6625,189.3
WD6626,137.2
WD6627,43.3
WD6628,68.9
WD6629,78.6
WD6630,76.2
WD6631,94.5
WD6632,103.4
WD6633,113.8
WD6634,122.8
WD6635,137.2
WD6636,157.9
WD6637,184.2
WD6638,219.1
WD6639,254
WD6640,295
WD6641,301.5
WD6642,305.5
WD6643,311.4
WD6644,332.6
WD6645,327.5
WD6646,299.8
WD6647,327.5
WD6648,333.4
WD6649,359.2
WD6650,60.6
WD6651,172.6
WD6652,310.9
WD6653,151.2
WD6654,59.1
WD6655,108.6
WD6656,110.8
WD6657,210
WD6658,173.5
WD6659,183.9
WD6660,114.6
WD6661,140.7
WD6662,59.2
WD6663,81.7
WD6664,107.8
WD6665,252
WD6666,211.7
WD6667,222.1
WD6668,321.1
WD6669,285.9
WD6670,320.9
WD6671,265.5
WD6672,251.1
WD6673,198.3
WD6674,24.3
WD6675,114.4
WD6676,93.3
WD6677,76.5
WD6678,29
WD6679,30
WD6680,45.2
WD6681,31.2
WD6682,26.5
WD6683,43.8
WD6684,36.9
WD6685,43.5
WD6686,55.9
WD6687,13.2
WD6688,359.5
WD6689,325.6
WD6690,152.5
WD6691,117.3
WD6692,108.1
WD6693,92.7
WD6694,104.5
WD6695,77.7
WD6696,27.6
WD6697,22.6
WD6698,316.1
WD6699,359.3
WD6700,310.1
WD6701,279.3
WD6702,252.3
WD6703,266.5
WD6704,232.9
WD6705,201.2
WD6706,226.9
WD6707,236
WD6708,220.3
WD6709,209.1
WD6710,189.8
WD6711,186.4
WD6712,203.6
WD6713,209.1
WD6714,200.5
WD6715,198.1
WD6716,205.8
WD6717,195.9
WD6718,187.4
WD6719,174.4
WD6720,184.9
WD6721,191.4
WD6722,195.4
WD6723,196.4
WD6724,188.1
WD6725,187.8
WD6726,189
WD6727,191.4
WD6728,199
WD6729,199.9
WD6730,200.8
WD6731,200.4
WD6732,209
WD6733,210.5
WD6734,201.8
WD6735,192.1
WD6736,187.5
WD6737,186
WD6738,192.6
WD6739,193.2
WD6740,190.3
WD6741,172.9
WD6742,184.3
WD6743,196.3
WD6744,194.9
WD6745,184.9
WD6746,186.2
WD6747,184.5
WD6748,192.5
WD6749,199.5
WD6750,190
WD6751,197.5
WD6752,199.4
WD6753,194.9
WD6754,195.4
WD6755,194.9
WD6756,203.8
WD6757,184.3
WD6758,188.7
WD6759,178.4
WD6760,202.3
WD6761,198.4
WD6762,216.5
WD6763,215.1
WD6764,213.7
WD6765,206.8
WD6766,204.1
WD6767,199.1
WD6768,202.7
WD6769,214.9
WD6770,205.6
WD6771,207.5
WD6772,192
WD6773,218.5
WD6774,209.5
WD6775,221
WD6776,216.4
WD6777,205.3
WD6778,206.6
WD6779,206.5
WD6780,202.9
WD6781,197.4
WD6782,194.9
WD6783,192.2
WD6784,188.5
WD6785,189.3
WD6786,192.9
WD6787,192.9
WD6788,187.8
WD6789,186.8
WD6790,185.5
WD6791,187.9
WD6792,176.3
WD6793,172.8
WD6794,182.6
WD6795,178.3
WD6796,171.9
WD6797,180
WD6798,177.8
WD6799,164.4
WD6800,169.4
WD6801,183.9
WD6802,188.1
WD6803,178
WD6804,184.4
WD6805,190.4
WD6806,182
WD6807,185
WD6808,185.8
WD6809,196.4
WD6810,211.9
WD6811,211.7
WD6812,213.1
WD6813,218.2
WD6814,214.8
WD6815,215.4
WD6816,222.3
WD6817,221.8
WD6818,222.2
WD6819,214
WD6820,211.2
WD6821,202.3
WD6822,194.5
WD6823,192.4
WD6824,179.4
WD6825,185.5
WD6826,181.2
WD6827,171.3
WD6828,187.2
WD6829,187.7
WD6830,195.2
WD6831,198.9
WD6832,202.7
WD6833,205.2
WD6834,202.1
WD6835,220.1
WD6836,227.9
WD6837,227.6
WD6838,220.7
WD6839,215.2
WD6840,218.7
WD6841,231.4
WD6842,242.8
WD6843,247.7
WD6844,264.8
WD6845,248.3
WD6846,257
WD6847,266.3
WD6848,267
WD6849,277.7
WD6850,231.6
WD6851,219.8
WD6852,216.8
WD6853,211.8
WD6854,189.4
WD6855,199.8
WD6856,200.5
WD6857,186.5
WD6858,199
WD6859,203.4
WD6860,204.5
WD6861,217.1
WD6862,227.1
WD6863,247.5
WD6864,238.8
WD6865,228
WD6866,210
WD6867,203.7
WD6868,189.5
WD6869,219.7
WD6870,224
WD6871,224.5
WD6872,210.8
WD6873,207.6
WD6874,214.8
WD6875,196.1
WD6876,204.5
WD6877,199.7
WD6878,196.8
WD6879,199.2
WD6880,204.6
WD6881,209.7
WD6882,208.9
WD6883,214.4
WD6884,217.7
WD6885,211.9
WD6886,228.7
WD6887,235.8
WD6888,253.3
WD6889,248.2
WD6890,253.1
WD6891,250.1
WD6892,223.7
WD6893,203.7
WD6894,206.2
WD6895,198.1
WD6896,199.9
WD6897,188.3
WD6898,190.4
WD6899,191.1
WD6900,181.3
WD6901,178.5
WD6902,181.4
WD6903,187.9
WD6904,179.2
WD6905,180.9
WD6906,183.3
WD6907,181.2
WD6908,186
WD6909,194.9
WD6910,196.8
WD6911,193.9
WD6912,192.6
WD6913,182.3
WD6914,185.7
WD6915,186.7
WD6916,185.3
WD6917,197.3
WD6918,187.5
WD6919,187.4
WD6920,184.2
WD6921,185
WD6922,190.9
WD6923,185.8
WD6924,181.4
WD6925,184.2
WD6926,185.6
WD6927,179.4
WD6928,175.5
WD6929,180.6
WD6930,174.6
WD6931,175.5
WD6932,181.4
WD6933,182.1
WD6934,183
WD6935,187.5
WD6936,178.2
WD6937,185.3
WD6938,182.5
WD6939,188.8
WD6940,196.4
WD6941,194.6
WD6942,193.6
WD6943,197.2
WD6944,192.4
WD6945,194.7
WD6946,196.4
WD6947,199.9
WD6948,198.3
WD6949,196.4
WD6950,199.9
WD6951,199.2
WD6952,197.7
WD6953,197.8
WD6954,200.1
WD6955,200.2
WD6956,204.6
WD6957,206.3
WD6958,207.5
WD6959,207.2
WD6960,212.3
WD6961,216.5
WD6962,219.7
WD6963,223.7
WD6964,232.3
WD6965,236.2
WD6966,258.1
WD6967,261.6
WD6968,270.2
WD6969,229.2
WD6970,204.6
WD6971,191.9
WD6972,184.4
WD6973,188
WD6974,189.9
WD6975,198.1
WD6976,199.5
WD6977,202.7
WD6978,204.6
WD6979,199.4
WD6980,200.6
WD6981,200.9
WD6982,197
WD6983,196.8
WD6984,201.9
WD6985,213.1
WD6986,213.5
WD6987,210.5
WD6988,204.4
WD6989,204.3
WD6990,203
WD6991,201.4
WD6992,202.5
WD6993,203.7
WD6994,200.2
WD6995,206.9
WD6996,212.6
WD6997,212.1
WD6998,214
WD6999,199.5
WD7000,196.6
WD7001,197.8
WD7002,200.9
WD7003,202.2
WD7004,203.2
WD7005,206.6
WD7006,212.8
WD7007,218.4
WD7008,214.3
WD7009,213
WD7010,207.9
WD7011,206.2
WD7012,215
WD7013,207
WD7014,204
WD7015,206.1
WD7016,205.8
WD7017,206.1
WD7018,213.6
WD7019,211.2
WD7020,203.3
WD7021,199.9
WD7022,196.7
WD7023,201.7
WD7024,200.5
WD7025,196.7
WD7026,200.6
WD7027,201.8
WD7028,202.2
WD7029,202.9
WD7030,208.9
WD7031,211.5
WD7032,207
WD7033,189.5
WD7034,192.4
WD7035,194.3
WD7036,187.9
WD7037,183.5
WD7038,198.2
WD7039,186.6
WD7040,194.9
WD7041,189.7
WD7042,189.1
WD7043,198.4
WD7044,192.4
WD7045,190.1
WD7046,188.5
WD7047,182.6
WD7048,174
WD7049,170.3
WD7050,170.1
WD7051,171.8
WD7052,181.6
WD7053,191.4
WD7054,198.6
WD7055,197.6
WD7056,187.7
WD7057,186.8
WD7058,195.2
WD7059,188.7
WD7060,189.6
WD7061,180
WD7062,187.5
WD7063,192.2
WD7064,194
WD7065,190.9
WD7066,189.4
WD7067,196.4
WD7068,189
WD7069,188.1
WD7070,198.1
WD7071,193.2
WD7072,199.5
WD7073,189
WD7074,184.8
WD7075,192.1
WD7076,190.6
WD7077,187.6
WD7078,184.8
WD7079,187.5
WD7080,187.3
WD7081,188.4
WD7082,188.7
WD7083,191.1
WD7084,194.2
WD7085,193.5
WD7086,196.6
WD7087,195.1
WD7088,197.1
WD7089,200.5
WD7090,203.8
WD7091,204
WD7092,210.5
WD7093,210
WD7094,208.9
WD7095,208.2
WD7096,209.7
WD7097,207.3
WD7098,205
WD7099,203.3
WD7100,204.1
WD7101,198
WD7102,198.6
WD7103,202
WD7104,205.8
WD7105,202.4
WD7106,200.7
WD7107,202.8
WD7108,202.9
WD7109,197.5
WD7110,195.1
WD7111,196.6
WD7112,197.1
WD7113,193.8
WD7114,192.3
WD7115,192.7
WD7116,197.4
WD7117,193.8
WD7118,192.9
WD7119,195.3
WD7120,198.3
WD7121,201.7
WD7122,196.1
WD7123,198.4
WD7124,200.8
WD7125,202.6
WD7126,201.4
WD7127,205.4
WD7128,206.3
WD7129,207.4
WD7130,208.5
WD7131,204.9
WD7132,201.8
WD7133,201.4
WD7134,206.8
WD7135,206.6
WD7136,211.1
WD7137,203.9
WD7138,205.9
WD7139,210.7
WD7140,204.4
WD7141,203.2
WD7142,203.2
WD7143,205.1
WD7144,201.6
WD7145,200.1
WD7146,202.1
WD7147,195
WD7148,195.4
WD7149,195.1
WD7150,193
WD7151,190.4
WD7152,201.2
WD7153,205
WD7154,207.8
WD7155,198.7
WD7156,195.8
WD7157,200
WD7158,209.4
WD7159,208.6
WD7160,210.1
WD7161,210.1
WD7162,204.5
WD7163,199.1
WD7164,195.9
WD7165,203.7
WD7166,203.6
WD7167,197.6
WD7168,198.6
WD7169,201
WD7170,196.7
WD7171,196.8
WD7172,185.1
WD7173,188.8
WD7174,192.3
WD7175,196.2
WD7176,199.3
WD7177,198.4
WD7178,195.8
WD7179,193.1
WD7180,198.9
WD7181,197.3
WD7182,188.8
WD7183,188.4
WD7184,184.4
WD7185,197.9
WD7186,187.9
WD7187,181.6
WD7188,196.8
WD7189,187.8
WD7190,190.7
WD7191,188.2
WD7192,191.4
WD7193,187
WD7194,192.9
WD7195,198.3
WD7196,187.7
WD7197,192.5
WD7198,183.4
WD7199,190.7
WD7200,197.2
WD7201,186.1
WD7202,181.5
WD7203,187.9
WD7204,181.6
WD7205,191
WD7206,191.8
WD7207,198.2
WD7208,189.4
WD7209,194.5
WD7210,192.6
WD7211,191.8
WD7212,194.7
WD7213,193.4
WD7214,198.9
WD7215,191.7
WD7216,192.5
WD7217,187.3
WD7218,189
WD7219,193.6
WD7220,196.6
WD7221,196.7
WD7222,200.5
WD7223,197.9
WD7224,198.9
WD7225,197.1
WD7226,197.3
WD7227,201.2
WD7228,202.7
WD7229,203.4
WD7230,200.6
WD7231,200.1
WD7232,202.1
WD7233,203.2
WD7234,198.8
WD7235,201.6
WD7236,203.7
WD7237,203.1
WD7238,201.3
WD7239,202.9
WD7240,201.7
WD7241,202.3
WD7242,198.3
WD7243,210.9
WD7244,213.1
WD7245,210.1
WD7246,204.5
WD7247,206.1
WD7248,207.3
WD7249,212.4
WD7250,208.4
WD7251,206.9
WD7252,205.9
WD7253,199.2
WD7254,207
WD7255,208
WD7256,202.1
WD7257,203.5
WD7258,202.4
WD7259,203.4
WD7260,207
WD7261,205.3
WD7262,205.3
WD7263,200.1
WD7264,206.1
WD7265,207.3
WD7266,205
WD7267,209.6
WD7268,202.9
WD7269,206.6
WD7270,205.4
WD7271,206.5
WD7272,202.3
WD7273,195.7
WD7274,199.9
WD7275,197.8
WD7276,194.6
WD7277,195
WD7278,201.4
WD7279,207.6
WD7280,207.1
WD7281,200.8
WD7282,199.6
WD7283,204.2
WD7284,202
WD7285,204
WD7286,203.2
WD7287,205.7
WD7288,209.6
WD7289,201.7
WD7290,198.2
WD7291,198.3
WD7292,197.5
WD7293,199.2
WD7294,203.8
WD7295,205.7
WD7296,199.4
WD7297,195.5
WD7298,192.7
WD7299,192.5
WD7300,201.4
WD7301,207.5
WD7302,210.9
WD7303,207
WD7304,209.4
WD7305,208.6
WD7306,203.4
WD7307,201.3
WD7308,203.3
WD7309,204.5
WD7310,200.1
WD7311,203.8
WD7312,198.4
WD7313,194.5
WD7314,196.1
WD7315,193.6
WD7316,185.9
WD7317,186
WD7318,187.2
WD7319,192.3
WD7320,183.1
WD7321,187
WD7322,187.3
WD7323,187.5
WD7324,177.3
WD7325,182.2
WD7326,184.1
WD7327,175.3
WD7328,177.4
WD7329,181
WD7330,184.5
WD7331,181.6
WD7332,182.1
WD7333,177.4
WD7334,184.6
WD7335,176.6
WD7336,179.6
WD7337,180.6
WD7338,182.7
WD7339,180.6
WD7340,186.5
WD7341,193.9
WD7342,187.4
WD7343,179.8
WD7344,183.8
WD7345,180.9
WD7346,180.5
WD7347,177.4
WD7348,178.9
WD7349,178.6
WD7350,180.9
WD7351,183.9
WD7352,181.1
WD7353,185.3
WD7354,182.5
WD7355,182.2
WD7356,184
WD7357,187.6
WD7358,185.3
WD7359,188
WD7360,192.7
WD7361,195.6
WD7362,191.3
WD7363,190.4
WD7364,192.1
WD7365,193.5
WD7366,191.6
WD7367,189.4
WD7368,190.1
WD7369,194.5
WD7370,198.2
WD7371,198.2
WD7372,197.8
WD7373,200.7
WD7374,202.1
WD7375,203.7
WD7376,206.8
WD7377,209.8
WD7378,205.4
WD7379,207.3
WD7380,206.8
WD7381,199.3
WD7382,199.8
WD7383,202.4
WD7384,204.8
WD7385,206.3
WD7386,209.1
WD7387,213
WD7388,208.1
WD7389,208.2
WD7390,199.1
WD7391,196.5
WD7392,194.8
WD7393,196
WD7394,204
WD7395,209.8
WD7396,212.3
WD7397,216.9
WD7398,207.7
WD7399,207.7
WD7400,196.4
WD7401,190.1
WD7402,201.1
WD7403,207.3
WD7404,208.4
WD7405,214.5
WD7406,216.2
WD7407,215.2
WD7408,216.1
WD7409,203.7
WD7410,199
WD7411,197.3
WD7412,201.4
WD7413,205.9
WD7414,213.3
WD7415,214.2
WD7416,203.1
WD7417,204.2
WD7418,199.8
WD7419,201.2
WD7420,205.1
WD7421,211.8
WD7422,215
WD7423,219
WD7424,213.2
WD7425,206.4
WD7426,199.1
WD7427,201.5
WD7428,201.8
WD7429,199.1
WD7430,201.4
WD7431,203.6
WD7432,210
WD7433,204.7
WD7434,194.3
WD7435,197.8
WD7436,202.9
WD7437,202.1
WD7438,196
WD7439,204.6
WD7440,208.1
WD7441,208.5
WD7442,207
WD7443,210.9
WD7444,206.9
WD7445,200.1
WD7446,189.2
WD7447,193.6
WD7448,190.8
WD7449,187.1
WD7450,194.5
WD7451,196.4
WD7452,199.4
WD7453,200.9
WD7454,194.2
WD7455,192.5
WD7456,195.3
WD7457,197.6
WD7458,185.8
WD7459,197.9
WD7460,195.4
WD7461,185.6
WD7462,179
WD7463,191
WD7464,188.5
WD7465,177.1
WD7466,190
WD7467,187
WD7468,180.6
WD7469,176.3
WD7470,174.2
WD7471,179.6
WD7472,175
WD7473,187.1
WD7474,186.7
WD7475,183.4
WD7476,194.1
WD7477,183.4
WD7478,174.1
WD7479,188.2
WD7480,186.7
WD7481,187.4
WD7482,189
WD7483,191.1
WD7484,189.9
WD7485,191.5
WD7486,195.8
WD7487,186.3
WD7488,196.8
WD7489,190
WD7490,196.2
WD7491,180.5
WD7492,187.3
WD7493,185.8
WD7494,199.4
WD7495,190.9
WD7496,190.3
WD7497,188.1
WD7498,180.8
WD7499,181.1
WD7500,180.1
WD7501,190.7
WD7502,188.5
WD7503,191.6
WD7504,181.4
WD7505,176.5
WD7506,179.3
WD7507,171.4
WD7508,174.8
WD7509,179.2
WD7510,191.3
WD7511,181.9
WD7512,181
WD7513,179
WD7514,177.6
WD7515,183.3
WD7516,187.5
WD7517,193.4
WD7518,194.2
WD7519,198
WD7520,196.8
WD7521,195.6
WD7522,198
WD7523,191.2
WD7524,196.4
WD7525,192.2
WD7526,195.9
WD7527,195.2
WD7528,196.8
WD7529,194.4
WD7530,194.3
WD7531,199.8
WD7532,206.7
WD7533,201.4
WD7534,200.9
WD7535,197
WD7536,193.5
WD7537,192.4
WD7538,193.4
WD7539,199.6
WD7540,199.6
WD7541,196.5
WD7542,197.2
WD7543,199.6
WD7544,202.9
WD7545,201.2
WD7546,207
WD7547,204.3
WD7548,207.5
WD7549,208.7
WD7550,208.7
WD7551,207
WD7552,210.4
WD7553,210
WD7554,210.5
WD7555,206.7
WD7556,200.8
WD7557,197.1
WD7558,201.4
WD7559,203.6
WD7560,203.9
WD7561,203.9
WD7562,208.8
WD7563,207
WD7564,210.3
WD7565,206.4
WD7566,203.1
WD7567,201.2
WD7568,202.8
WD7569,199.3
WD7570,206
WD7571,209.6
WD7572,210.2
WD7573,205.2
WD7574,204.4
WD7575,209.3
WD7576,210.2
WD7577,210.8
WD7578,208.5
WD7579,210.4
WD7580,223.4
WD7581,239.2
WD7582,213.9
WD7583,203.1
WD7584,201.9
WD7585,207.8
WD7586,216.8
WD7587,209.8
WD7588,201.8
WD7589,207.9
WD7590,207
WD7591,219.9
WD7592,247.5
WD7593,306.8
WD7594,335.5
WD7595,336.6
WD7596,274.9
WD7597,276.9
WD7598,287.4
WD7599,156.9
WD7600,181.9
WD7601,194.9
WD7602,198.1
WD7603,193
WD7604,188.9
WD7605,193.3
WD7606,205.3
WD7607,198.2
WD7608,200.9
WD7609,197.2
WD7610,211.6
WD7611,188.2
WD7612,196.3
WD7613,194.9
WD7614,201.2
WD7615,189.7
WD7616,194.1
WD7617,192.1
WD7618,182.1
WD7619,194.2
WD7620,196
WD7621,190
WD7622,181.8
WD7623,190.3
WD7624,189.5
WD7625,192
WD7626,191.8
WD7627,195
WD7628,191.9
WD7629,185.5
WD7630,186.2
WD7631,192.4
WD7632,186.3
WD7633,183.6
WD7634,187.9
WD7635,191.7
WD7636,192.9
WD7637,192.1
WD7638,191.5
WD7639,188.4
WD7640,189.9
WD7641,187.7
WD7642,187
WD7643,186
WD7644,187.1
WD7645,186.7
WD7646,180.5
WD7647,180.1
WD7648,190.9
WD7649,187.8
WD7650,190.9
WD7651,195
WD7652,197.7
WD7653,197.8
WD7654,198.8
WD7655,205.8
WD7656,206.7
WD7657,201.8
WD7658,205.4
WD7659,205.8
WD7660,194.3
WD7661,189.7
WD7662,187
WD7663,194.1
WD7664,200.2
WD7665,203.8
WD7666,205.3
WD7667,204.5
WD7668,204.3
WD7669,201.1
WD7670,200.8
WD7671,197.2
WD7672,196.4
WD7673,202.1
WD7674,203.8
WD7675,200.9
WD7676,202.3
WD7677,210.6
WD7678,213.1
WD7679,207.4
WD7680,212.8
WD7681,216.4
WD7682,221.8
WD7683,219.5
WD7684,206.8
WD7685,202.3
WD7686,196.5
WD7687,193.7
WD7688,192.4
WD7689,197.5
WD7690,198.6
WD7691,194.4
WD7692,192.1
WD7693,189.1
WD7694,189
WD7695,195.2
WD7696,196
WD7697,201
WD7698,208.6
WD7699,213.5
WD7700,216.7
WD7701,218.7
WD7702,218.6
WD7703,223.4
WD7704,217.3
WD7705,215.2
WD7706,214.9
WD7707,216.6
WD7708,215.2
WD7709,214.7
WD7710,217.4
WD7711,223.1
WD7712,226.9
WD7713,223.5
WD7714,222.3
WD7715,217.5
WD7716,214.9
WD7717,212.4
WD7718,215.6
WD7719,213.5
WD7720,209.4
WD7721,198.6
WD7722,201.5
WD7723,200.2
WD7724,200
WD7725,199.3
WD7726,202
WD7727,206.8
WD7728,202.3
WD7729,204.2
WD7730,207.3
WD7731,212.3
WD7732,210
WD7733,207.9
WD7734,204.7
WD7735,202.4
WD7736,201.2
WD7737,204.6
WD7738,206
WD7739,204.4
WD7740,202.2
WD7741,204.1
WD7742,197.4
WD7743,195
WD7744,183.8
WD7745,189.3
WD7746,196.3
WD7747,199.2
WD7748,194.6
WD7749,204.2
WD7750,201.5
WD7751,197.3
WD7752,202.6
WD7753,203.3
WD7754,201.9
WD7755,186.8
WD7756,191.9
WD7757,184
WD7758,186.8
WD7759,187.2
WD7760,179.6
WD7761,181.4
WD7762,183.2
WD7763,180.2
WD7764,180.7
WD7765,177.6
WD7766,183.9
WD7767,178.5
WD7768,178.5
WD7769,178.4
WD7770,187.2
WD7771,181.6
WD7772,186.4
WD7773,184
WD7774,190.2
WD7775,187.1
WD7776,183.4
WD7777,186.5
WD7778,181.5
WD7779,187.5
WD7780,186.3
WD7781,185
WD7782,189.1
WD7783,182.7
WD7784,186.2
WD7785,184.5
WD7786,185.8
WD7787,186.6
WD7788,188.2
WD7789,186.5
WD7790,187.2
WD7791,184
WD7792,173.3
WD7793,173.8
WD7794,177.4
WD7795,179
WD7796,176.5
WD7797,180.5
WD7798,177.2
WD7799,179.1
WD7800,182
WD7801,182.6
WD7802,185.5
WD7803,190.2
WD7804,192.7
WD7805,190.4
WD7806,189.6
WD7807,193.6
WD7808,194.3
WD7809,194.1
WD7810,202
WD7811,197.4
WD7812,196.7
WD7813,193.5
WD7814,196.4
WD7815,191.2
WD7816,188
WD7817,189.3
WD7818,195.3
WD7819,194.5
WD7820,197.4
WD7821,198.1
WD7822,201.8
WD7823,201.6
WD7824,205.1
WD7825,203.3
WD7826,206.7
WD7827,211.8
WD7828,208
WD7829,202.7
WD7830,203.4
WD7831,204.1
WD7832,207.1
WD7833,211.3
WD7834,207.5
WD7835,207.2
WD7836,200.2
WD7837,200.2
WD7838,210.2
WD7839,223.6
WD7840,213.2
WD7841,204.1
WD7842,202.1
WD7843,197.9
WD7844,201.6
WD7845,206.2
WD7846,211.7
WD7847,215.8
WD7848,212.6
WD7849,212.1
WD7850,210.1
WD7851,207.3
WD7852,212.4
WD7853,213.9
WD7854,211.4
WD7855,214.8
WD7856,223.3
WD7857,219.5
WD7858,217.1
WD7859,236
WD7860,244.5
WD7861,252.3
WD7862,242.5
WD7863,234.9
WD7864,228.1
WD7865,267.3
WD7866,297.2
WD7867,280.5
WD7868,295.1
WD7869,277.3
WD7870,268.8
WD7871,234.4
WD7872,244.7
WD7873,205.3
WD7874,224.1
WD7875,277.7
WD7876,314
WD7877,324
WD7878,327.7
WD7879,314.7
WD7880,350.4
WD7881,60
WD7882,23.9
WD7883,350.3
WD7884,328.1
WD7885,336.6
WD7886,1.7
WD7887,8.6
WD7888,14.9
WD7889,56.5
WD7890,132.6
WD7891,163.5
WD7892,174.9
WD7893,165.6
WD7894,182.5
WD7895,180.6
WD7896,159.6
WD7897,147.8
WD7898,197.6
WD7899,244.7
WD7900,187.4
WD7901,219.5
WD7902,192.1
WD7903,140.6
WD7904,136.4
WD7905,129.1
WD7906,191
WD7907,157.1
WD7908,194.4
WD7909,217
WD7910,111.7
WD7911,158.1
WD7912,195.2
WD7913,215.7
WD7914,235.1
WD7915,242.6
WD7916,236.4
WD7917,228.7
WD7918,242.1
WD7919,189.1
WD7920,200
WD7921,202.1
WD7922,171.2
WD7923,137.6
WD7924,136.6
WD7925,125.1
WD7926,113.6
WD7927,142.4
WD7928,170.6
WD7929,178.5
WD7930,193.5
WD7931,190.5
WD7932,187.9
WD7933,193.1
WD7934,190.1
WD7935,197.3
WD7936,180.3
WD7937,158.6
WD7938,99.4
WD7939,110.9
WD7940,152.2
WD7941,311.7
WD7942,301
WD7943,305
WD7944,330.2
WD7945,348
WD7946,14.6
WD7947,342.1
WD7948,235.8
WD7949,180.7
WD7950,186.7
WD7951,188.3
WD7952,189.9
WD7953,190.8
WD7954,269.7
WD7955,293.8
WD7956,330.9
WD7957,15.3
WD7958,261.9
WD7959,191.9
WD7960,193.8
WD7961,206.1
WD7962,208.4
WD7963,207.1
WD7964,209.8
WD7965,204.4
WD7966,205.7
WD7967,200.5
WD7968,192.4
WD7969,191.8
WD7970,186.5
WD7971,202.6
WD7972,208.7
WD7973,213.6
WD7974,215
WD7975,203.9
WD7976,198.7
WD7977,195.3
WD7978,196.7
WD7979,209.7
WD7980,198.1
WD7981,205.6
WD7982,203.6
WD7983,209.3
WD7984,219.5
WD7985,222.4
WD7986,212.5
WD7987,207.8
WD7988,204.6
WD7989,202.8
WD7990,201
WD7991,209.1
WD7992,199.2
WD7993,204.7
WD7994,205.5
WD7995,204.4
WD7996,205.7
WD7997,208.5
WD7998,215.1
WD7999,210.2
WD8000,187.9
WD8001,187.3
WD8002,195.3
WD8003,201.4
WD8004,208.3
