id_sun_r,nilai_sun_r
SR58947,0.6
SR58948,0.7
SR58949,0.6
SR58950,0.5
SR58951,0.7
SR58952,0.8
SR58953,0.6
SR58954,0.4
SR58955,0.6
SR58956,0.4
SR58957,0.5
SR58958,0.6
SR58959,0.6
SR58960,0.5
SR58961,0.6
SR58962,0.6
SR58963,0.6
SR58964,0.6
SR58965,0.7
SR58966,0.5
SR58967,0.6
SR58968,0.6
SR58969,0.7
SR58970,0.6
SR58971,0.7
SR58972,0.6
SR58973,0.6
SR58974,0.6
SR58975,0.5
SR58976,0.7
SR58977,0.5
SR58978,0.6
SR58979,0.7
SR58980,0.8
SR58981,4.8
SR58982,14.5
SR58983,27
SR58984,52
SR58985,93.1
SR58986,133.9
SR58987,173.1
SR58988,196.5
SR58989,211.7
SR58990,224.2
SR58991,229.4
SR58992,282.1
SR58993,461.1
SR58994,509.2
SR58995,513.8
SR58996,596.6
SR58997,676.7
SR58998,644.9
SR58999,408.9
SR59000,358.4
SR59001,449.3
SR59002,470.1
SR59003,486.9
SR59004,496.4
SR59005,433.4
SR59006,474.2
SR59007,482.7
SR59008,455.8
SR59009,451
SR59010,514.6
SR59011,650.4
SR59012,565.8
SR59013,526
SR59014,637.5
SR59015,792.6
SR59016,588.9
SR59017,525.7
SR59018,568.7
SR59019,640
SR59020,522
SR59021,673.9
SR59022,540.4
SR59023,517.4
SR59024,1021.9
SR59025,743.8
SR59026,876.3
SR59027,887.6
SR59028,887
SR59029,977
SR59030,931.3
SR59031,868
SR59032,879
SR59033,835.5
SR59034,800.7
SR59035,770.3
SR59036,724.5
SR59037,684.4
SR59038,652.4
SR59039,607.8
SR59040,552.4
SR59041,506.4
SR59042,454.2
SR59043,404.5
SR59044,354.6
SR59045,307.1
SR59046,265
SR59047,219.5
SR59048,180.3
SR59049,140.6
SR59050,98.2
SR59051,66.3
SR59052,43.1
SR59053,26
SR59054,12.3
SR59055,3.5
SR59056,1
SR59057,0.7
SR59058,0.6
SR59059,0.6
SR59060,0.7
SR59061,0.7
SR59062,0.5
SR59063,0.8
SR59064,0.7
SR59065,0.7
SR59066,0.8
SR59067,0.4
SR59068,0.6
SR59069,0.6
SR59070,0.7
SR59071,0.7
SR59072,0.5
SR59073,0.7
SR59074,0.5
SR59075,0.7
SR59076,0.6
SR59077,0.4
SR59078,0.6
SR59079,0.6
SR59080,0.8
SR59081,0.6
SR59082,0.8
SR59083,0.7
SR59084,0.8
SR59085,0.5
SR59086,0.7
SR59087,0.7
SR59088,0.5
SR59089,0.7
SR59090,0.6
SR59091,0.6
SR59092,0.5
SR59093,0.6
SR59094,0.7
SR59095,0.6
SR59096,0.6
SR59097,0.5
SR59098,0.6
SR59099,0.8
SR59100,0.5
SR59101,0.6
SR59102,0.6
SR59103,0.6
SR59104,0.7
SR59105,0.7
SR59106,0.6
SR59107,0.5
SR59108,0.8
SR59109,0.5
SR59110,0.6
SR59111,0.6
SR59112,0.4
SR59113,0.6
SR59114,0.6
SR59115,1
SR59116,0.8
SR59117,1
SR59118,1
SR59119,1.2
SR59120,1.2
SR59121,1
SR59122,1
SR59123,1.3
SR59124,1.1
SR59125,0.8
SR59126,4
SR59127,13.6
SR59128,21
SR59129,27.6
SR59130,43.2
SR59131,74.4
SR59132,121.4
SR59133,185.8
SR59134,220.8
SR59135,286.3
SR59136,289.6
SR59137,355.4
SR59138,499.9
SR59139,440.9
SR59140,259.8
SR59141,622
SR59142,531.2
SR59143,605.9
SR59144,654.2
SR59145,785.1
SR59146,762.7
SR59147,771.1
SR59148,816.3
SR59149,787.9
SR59150,809.9
SR59151,777.7
SR59152,877.3
SR59153,922.4
SR59154,891.8
SR59155,938.1
SR59156,905.4
SR59157,743.5
SR59158,690.5
SR59159,947.4
SR59160,1069.9
SR59161,640.8
SR59162,418.6
SR59163,376.4
SR59164,360.6
SR59165,365.4
SR59166,311.3
SR59167,294.7
SR59168,333.2
SR59169,499.4
SR59170,616.8
SR59171,546.3
SR59172,817.9
SR59173,829.2
SR59174,451.3
SR59175,491
SR59176,680.9
SR59177,578.3
SR59178,594.8
SR59179,723.3
SR59180,525.6
SR59181,202.2
SR59182,133.7
SR59183,126.3
SR59184,110.2
SR59185,83.7
SR59186,92.6
SR59187,105.6
SR59188,106.9
SR59189,99.4
SR59190,100.4
SR59191,102
SR59192,94.9
SR59193,80.9
SR59194,64.8
SR59195,50.2
SR59196,35.6
SR59197,23.9
SR59198,13.2
SR59199,3.6
SR59200,1
SR59201,0.7
SR59202,0.6
SR59203,0.6
SR59204,0.6
SR59205,0.6
SR59206,0.7
SR59207,0.6
SR59208,0.6
SR59209,0.8
SR59210,0.5
SR59211,0.7
SR59212,0.7
SR59213,0.6
SR59214,0.8
SR59215,0.8
SR59216,0.7
SR59217,0.5
SR59218,0.7
SR59219,0.6
SR59220,0.7
SR59221,0.8
SR59222,0.7
SR59223,0.8
SR59224,0.5
SR59225,0.7
SR59226,0.8
SR59227,0.6
SR59228,0.7
SR59229,0.6
SR59230,0.8
SR59231,0.6
SR59232,0.7
SR59233,0.7
SR59234,0.5
SR59235,0.5
SR59236,0.6
SR59237,0.5
SR59238,0.7
SR59239,0.7
SR59240,0.5
SR59241,0.7
SR59242,0.7
SR59243,0.4
SR59244,0.5
SR59245,0.5
SR59246,0.4
SR59247,0.6
SR59248,0.6
SR59249,0.6
SR59250,0.6
SR59251,0.6
SR59252,0.6
SR59253,0.7
SR59254,0.6
SR59255,0.6
SR59256,0.7
SR59257,0.6
SR59258,0.5
SR59259,0.7
SR59260,0.7
SR59261,0.3
SR59262,0.7
SR59263,0.8
SR59264,0.5
SR59265,0.7
SR59266,0.6
SR59267,0.6
SR59268,0.7
SR59269,1.1
SR59270,5.9
SR59271,24
SR59272,37
SR59273,52.7
SR59274,79
SR59275,114
SR59276,127
SR59277,154.2
SR59278,139.2
SR59279,225.9
SR59280,301.9
SR59281,356.2
SR59282,405.7
SR59283,512.9
SR59284,560.3
SR59285,626.8
SR59286,633.7
SR59287,692
SR59288,730.4
SR59289,763.5
SR59290,775.4
SR59291,806.8
SR59292,860.5
SR59293,888.6
SR59294,906.5
SR59295,933.1
SR59296,950.3
SR59297,969.3
SR59298,986.5
SR59299,996.7
SR59300,1015.8
SR59301,1031.6
SR59302,1051
SR59303,1058.1
SR59304,1053.3
SR59305,1047.3
SR59306,939.9
SR59307,1032
SR59308,1064.4
SR59309,1081.6
SR59310,1101.9
SR59311,677.5
SR59312,272.2
SR59313,267.9
SR59314,240
SR59315,179.7
SR59316,119.7
SR59317,85.4
SR59318,55.3
SR59319,48.9
SR59320,70.4
SR59321,99.5
SR59322,137.2
SR59323,175.1
SR59324,439
SR59325,592.7
SR59326,625.5
SR59327,613.8
SR59328,581.2
SR59329,538.3
SR59330,478.4
SR59331,420.4
SR59332,372.7
SR59333,326.3
SR59334,285.2
SR59335,240.9
SR59336,193.7
SR59337,152.8
SR59338,114.9
SR59339,78.7
SR59340,52.1
SR59341,27.2
SR59342,8.8
SR59343,3
SR59344,1.2
SR59345,0.7
SR59346,0.8
SR59347,0.6
SR59348,0.6
SR59349,0.5
SR59350,0.6
SR59351,0.6
SR59352,0.7
SR59353,0.5
SR59354,0.6
SR59355,0.6
SR59356,0.6
SR59357,0.6
SR59358,0.7
SR59359,0.6
SR59360,0.6
SR59361,0.5
SR59362,0.6
SR59363,0.8
SR59364,0.7
SR59365,0.7
SR59366,0.8
SR59367,0.7
SR59368,0.6
SR59369,0.6
SR59370,0.7
SR59371,0.6
SR59372,0.6
SR59373,0.6
SR59374,0.8
SR59375,0.5
SR59376,0.7
SR59377,0.6
SR59378,0.5
SR59379,0.5
SR59380,0.5
SR59381,0.6
SR59382,0.6
SR59383,0.5
SR59384,0.7
SR59385,0.5
SR59386,0.7
SR59387,0.6
SR59388,0.6
SR59389,0.7
SR59390,0.7
SR59391,0.6
SR59392,0.5
SR59393,0.5
SR59394,0.6
SR59395,0.5
SR59396,0.6
SR59397,0.6
SR59398,0.7
SR59399,0.5
SR59400,0.5
SR59401,0.6
SR59402,0.8
SR59403,0.8
SR59404,0.7
SR59405,0.8
SR59406,0.7
SR59407,0.5
SR59408,0.6
SR59409,0.5
SR59410,0.5
SR59411,0.6
SR59412,0.7
SR59413,1.7
SR59414,7.2
SR59415,15.9
SR59416,22.4
SR59417,32.5
SR59418,49.7
SR59419,133.7
SR59420,194.7
SR59421,195.5
SR59422,248.4
SR59423,252
SR59424,301.7
SR59425,347.5
SR59426,390.8
SR59427,381.1
SR59428,168.2
SR59429,256.3
SR59430,233.7
SR59431,613.9
SR59432,699.1
SR59433,727
SR59434,730.3
SR59435,561.5
SR59436,858.7
SR59437,941
SR59438,736.5
SR59439,635.7
SR59440,490
SR59441,521.8
SR59442,700.2
SR59443,641.4
SR59444,658
SR59445,966.2
SR59446,727.6
SR59447,589.1
SR59448,473.9
SR59449,584.8
SR59450,847.5
SR59451,623.4
SR59452,614.5
SR59453,714.8
SR59454,366.2
SR59455,352.2
SR59456,456.4
SR59457,1127.1
SR59458,752.3
SR59459,643.7
SR59460,390.2
SR59461,899.3
SR59462,886.7
SR59463,837.2
SR59464,740.8
SR59465,571.6
SR59466,541.4
SR59467,461.2
SR59468,412.1
SR59469,379.5
SR59470,268.5
SR59471,261.5
SR59472,249.2
SR59473,189.5
SR59474,209.4
SR59475,231.9
SR59476,231.5
SR59477,225
SR59478,202.7
SR59479,166.1
SR59480,132.7
SR59481,99.3
SR59482,86.1
SR59483,73.2
SR59484,57.4
SR59485,33
SR59486,10.4
SR59487,1.6
SR59488,0.7
SR59489,0.5
SR59490,0.5
SR59491,0.5
SR59492,0.6
SR59493,0.6
SR59494,0.6
SR59495,0.5
SR59496,0.5
SR59497,0.6
SR59498,0.6
SR59499,0.6
SR59500,0.5
SR59501,0.8
SR59502,1.1
SR59503,0.9
SR59504,0.5
SR59505,0.8
SR59506,0.6
SR59507,0.5
SR59508,0.7
SR59509,0.8
SR59510,0.8
SR59511,0.6
SR59512,0.8
SR59513,0.7
SR59514,0.7
SR59515,0.6
SR59516,0.7
SR59517,0.5
SR59518,0.8
SR59519,0.6
SR59520,0.9
SR59521,0.5
SR59522,0.7
SR59523,0.8
SR59524,0.5
SR59525,0.9
SR59526,1
SR59527,0.8
SR59528,0.7
SR59529,0.6
SR59530,0.5
SR59531,0.7
SR59532,0.9
SR59533,1.2
SR59534,1
SR59535,1.2
SR59536,0.7
SR59537,0.6
SR59538,0.8
SR59539,0.5
SR59540,0.6
SR59541,0.7
SR59542,0.5
SR59543,0.6
SR59544,0.6
SR59545,0.6
SR59546,0.6
SR59547,0.7
SR59548,0.8
SR59549,0.8
SR59550,0.6
SR59551,0.7
SR59552,0.9
SR59553,0.5
SR59554,0.4
SR59555,0.6
SR59556,0.9
SR59557,1
SR59558,5.8
SR59559,14.8
SR59560,24
SR59561,47.3
SR59562,78.5
SR59563,98.9
SR59564,126.4
SR59565,185.3
SR59566,166.3
SR59567,106.9
SR59568,185.5
SR59569,387.6
SR59570,456.9
SR59571,442.9
SR59572,200
SR59573,484.5
SR59574,588.3
SR59575,339.4
SR59576,564.5
SR59577,322.9
SR59578,276
SR59579,291.6
SR59580,312.8
SR59581,388.4
SR59582,317.5
SR59583,268.5
SR59584,104.1
SR59585,118.6
SR59586,249.6
SR59587,376.8
SR59588,434.5
SR59589,457.8
SR59590,548.1
SR59591,855.3
SR59592,704.1
SR59593,679.9
SR59594,797.3
SR59595,526.1
SR59596,277.1
SR59597,369.9
SR59598,310
SR59599,211.8
SR59600,1173.1
SR59601,1047.3
SR59602,397.8
SR59603,143.3
SR59604,265.9
SR59605,227.1
SR59606,584.3
SR59607,351.9
SR59608,820.8
SR59609,286.3
SR59610,343.1
SR59611,287.7
SR59612,228.9
SR59613,90.1
SR59614,97.5
SR59615,145.3
SR59616,322.9
SR59617,549.4
SR59618,342.3
SR59619,117.7
SR59620,315.1
SR59621,374.5
SR59622,281.2
SR59623,251.3
SR59624,177.8
SR59625,138.3
SR59626,69.1
SR59627,27.7
SR59628,17.4
SR59629,10.5
SR59630,5.8
SR59631,2.4
SR59632,0.9
SR59633,0.7
SR59634,0.7
SR59635,0.8
SR59636,0.5
SR59637,1
SR59638,0.7
SR59639,0.6
SR59640,0.6
SR59641,0.7
SR59642,0.5
SR59643,0.7
SR59644,0.8
SR59645,0.9
SR59646,0.7
SR59647,0.5
SR59648,0.7
SR59649,0.6
SR59650,0.7
SR59651,0.5
SR59652,0.7
SR59653,0.8
SR59654,0.6
SR59655,0.8
SR59656,0.6
SR59657,0.6
SR59658,0.6
SR59659,0.7
SR59660,0.7
SR59661,0.5
SR59662,0.8
SR59663,0.8
SR59664,0.8
SR59665,0.7
SR59666,0.8
SR59667,0.8
SR59668,0.5
SR59669,0.8
SR59670,0.7
SR59671,0.7
SR59672,0.7
SR59673,0.6
SR59674,0.7
SR59675,0.7
SR59676,0.8
SR59677,0.9
SR59678,0.7
SR59679,0.6
SR59680,0.7
SR59681,0.7
SR59682,0.8
SR59683,0.8
SR59684,0.5
SR59685,0.8
SR59686,0.6
SR59687,0.6
SR59688,0.2
SR59689,0.5
SR59690,0.4
SR59691,0.6
SR59692,0.6
SR59693,0.6
SR59694,1.6
SR59695,1.1
SR59696,1
SR59697,1.3
SR59698,1.1
SR59699,0.7
SR59700,0.9
SR59701,0.8
SR59702,2.4
SR59703,8.7
SR59704,19.5
SR59705,24.4
SR59706,7.3
SR59707,18.3
SR59708,17.6
SR59709,32.4
SR59710,60
SR59711,77.2
SR59712,91.2
SR59713,90.4
SR59714,95.4
SR59715,125.4
SR59716,154.9
SR59717,171.4
SR59718,192.8
SR59719,228.7
SR59720,230.4
SR59721,304.7
SR59722,428.5
SR59723,587.9
SR59724,690.6
SR59725,519.2
SR59726,511.1
SR59727,555.2
SR59728,628.5
SR59729,860.1
SR59730,575.3
SR59731,577.5
SR59732,737.4
SR59733,817.9
SR59734,559.7
SR59735,601.7
SR59736,605.1
SR59737,522.6
SR59738,460.6
SR59739,522.2
SR59740,570.4
SR59741,607.1
SR59742,628.4
SR59743,823.3
SR59744,1016.1
SR59745,890.4
SR59746,698.2
SR59747,668.9
SR59748,682.3
SR59749,563.1
SR59750,567.5
SR59751,572.5
SR59752,490
SR59753,454.2
SR59754,413.9
SR59755,376.1
SR59756,344.6
SR59757,317.7
SR59758,291.6
SR59759,266.8
SR59760,239.3
SR59761,218.7
SR59762,197.6
SR59763,176.3
SR59764,154.9
SR59765,137.2
SR59766,123.1
SR59767,111.1
SR59768,96.6
SR59769,78.1
SR59770,63.1
SR59771,47.9
SR59772,33
SR59773,20.6
SR59774,9.3
SR59775,2.1
SR59776,0.9
SR59777,0.8
SR59778,0.7
SR59779,1
SR59780,0.6
SR59781,0.8
SR59782,0.7
SR59783,0.6
SR59784,0.6
SR59785,0.5
SR59786,0.7
SR59787,0.6
SR59788,0.7
SR59789,0.6
SR59790,0.5
SR59791,0.6
SR59792,0.8
SR59793,0.8
SR59794,0.9
SR59795,0.7
SR59796,0.6
SR59797,0.4
SR59798,0.5
SR59799,0.7
SR59800,0.7
SR59801,0.9
SR59802,1
SR59803,0.6
SR59804,0.4
SR59805,0.8
SR59806,0.7
SR59807,0.6
SR59808,0.7
SR59809,0.6
SR59810,0.5
SR59811,0.6
SR59812,0.7
SR59813,0.6
SR59814,0.7
SR59815,0.8
SR59816,0.6
SR59817,0.6
SR59818,0.8
SR59819,0.7
SR59820,0.9
SR59821,0.7
SR59822,0.7
SR59823,0.6
SR59824,0.8
SR59825,0.6
SR59826,0.7
SR59827,0.6
SR59828,0.6
SR59829,0.6
SR59830,0.6
SR59831,0.6
SR59832,0.7
SR59833,0.5
SR59834,0.7
SR59835,0.5
SR59836,0.8
SR59837,0.8
SR59838,0.8
SR59839,0.7
SR59840,0.6
SR59841,0.6
SR59842,0.6
SR59843,0.7
SR59844,0.6
SR59845,1.6
SR59846,9.6
SR59847,23.4
SR59848,35.7
SR59849,43.4
SR59850,54.2
SR59851,76
SR59852,163.9
SR59853,139.9
SR59854,138.3
SR59855,148.6
SR59856,193.5
SR59857,260.2
SR59858,248.7
SR59859,582
SR59860,500.8
SR59861,561.9
SR59862,696.3
SR59863,723.7
SR59864,746.8
SR59865,768.6
SR59866,791.1
SR59867,810.8
SR59868,849.3
SR59869,884.4
SR59870,899.3
SR59871,932.1
SR59872,942.6
SR59873,940.5
SR59874,871.2
SR59875,843.5
SR59876,1005.9
SR59877,977.9
SR59878,945.1
SR59879,981.6
SR59880,918.7
SR59881,749.6
SR59882,729.4
SR59883,921.7
SR59884,887.9
SR59885,775.4
SR59886,730.3
SR59887,484.7
SR59888,457.1
SR59889,604.7
SR59890,738.6
SR59891,818.5
SR59892,786.7
SR59893,673.1
SR59894,672.8
SR59895,729.9
SR59896,459.5
SR59897,305.2
SR59898,245.9
SR59899,201
SR59900,168.6
SR59901,145.4
SR59902,130.2
SR59903,118.1
SR59904,114.3
SR59905,120.8
SR59906,143.1
SR59907,171.3
SR59908,161.9
SR59909,150.6
SR59910,144.1
SR59911,101.1
SR59912,68.6
SR59913,45.1
SR59914,37.3
SR59915,28.3
SR59916,21.8
SR59917,15.3
SR59918,6
SR59919,2.1
SR59920,0.8
SR59921,0.4
SR59922,0.5
SR59923,0.7
SR59924,0.5
SR59925,0.7
SR59926,0.9
SR59927,0.6
SR59928,0.7
SR59929,0.8
SR59930,0.7
SR59931,0.5
SR59932,0.6
SR59933,0.6
SR59934,0.5
SR59935,0.6
SR59936,0.5
SR59937,0.5
SR59938,0.5
SR59939,0.6
SR59940,0.6
SR59941,0.7
SR59942,0.6
SR59943,0.6
SR59944,0.7
SR59945,0.7
SR59946,0.7
SR59947,0.8
SR59948,0.5
SR59949,0.4
SR59950,0.5
SR59951,0.8
SR59952,1.2
SR59953,0.8
SR59954,0.5
SR59955,0.6
SR59956,0.8
SR59957,0.4
SR59958,0.8
SR59959,0.8
SR59960,0.8
SR59961,0.4
SR59962,0.6
SR59963,0.4
SR59964,0.5
SR59965,0.7
SR59966,0.7
SR59967,0.6
SR59968,0.6
SR59969,0.6
SR59970,0.7
SR59971,0.6
SR59972,0.5
SR59973,0.5
SR59974,0.5
SR59975,0.6
SR59976,0.5
SR59977,0.7
SR59978,0.7
SR59979,0.7
SR59980,0.6
SR59981,0.5
SR59982,0.6
SR59983,0.6
SR59984,0.5
SR59985,0.6
SR59986,0.4
SR59987,0.5
SR59988,0.6
SR59989,3.1
SR59990,14.7
SR59991,35.2
SR59992,59.3
SR59993,92
SR59994,132.3
SR59995,164.1
SR59996,188.7
SR59997,159
SR59998,170.7
SR59999,137.7
SR60000,147.5
SR60001,180.4
SR60002,190.1
SR60003,188.4
SR60004,241.4
SR60005,323.6
SR60006,367
SR60007,362.8
SR60008,420.5
SR60009,553.4
SR60010,326.1
SR60011,534.3
SR60012,547.4
SR60013,602.6
SR60014,696.4
SR60015,716.9
SR60016,851.7
SR60017,789.9
SR60018,806.3
SR60019,656.3
SR60020,522.3
SR60021,409.2
SR60022,679.4
SR60023,727.9
SR60024,825.6
SR60025,721
SR60026,762.2
SR60027,852.2
SR60028,918.9
SR60029,833.4
SR60030,768.6
SR60031,763.6
SR60032,786.6
SR60033,545.4
SR60034,688.9
SR60035,558.6
SR60036,441.5
SR60037,338.5
SR60038,410.9
SR60039,421.4
SR60040,741.4
SR60041,777.7
SR60042,416.3
SR60043,685.9
SR60044,746.7
SR60045,784.8
SR60046,769.1
SR60047,739
SR60048,699.5
SR60049,639.3
SR60050,571.8
SR60051,503.8
SR60052,435.2
SR60053,377.9
SR60054,317.4
SR60055,218
SR60056,103.8
SR60057,79.4
SR60058,67.1
SR60059,68.7
SR60060,56.6
SR60061,26.8
SR60062,9.5
SR60063,2
SR60064,1
SR60065,0.7
SR60066,0.6
SR60067,0.6
SR60068,0.6
SR60069,0.8
SR60070,0.5
SR60071,0.4
SR60072,0.6
SR60073,0.7
SR60074,0.7
SR60075,0.4
SR60076,0.6
SR60077,0.5
SR60078,0.5
SR60079,0.6
SR60080,0.7
SR60081,0.4
SR60082,0.7
SR60083,0.7
SR60084,0.7
SR60085,0.6
SR60086,0.6
SR60087,0.7
SR60088,0.8
SR60089,0.7
SR60090,0.8
SR60091,0.6
SR60092,0.7
SR60093,0.5
SR60094,0.6
SR60095,0.6
SR60096,0.5
SR60097,0.7
SR60098,0.5
SR60099,0.5
SR60100,0.5
SR60101,0.5
SR60102,0.5
SR60103,0.4
SR60104,0.6
SR60105,0.6
SR60106,0.5
SR60107,0.7
SR60108,0.7
SR60109,0.6
SR60110,0.5
SR60111,0.4
SR60112,0.6
SR60113,0.8
SR60114,0.7
SR60115,0.7
SR60116,0.5
SR60117,0.6
SR60118,0.7
SR60119,0.5
SR60120,0.6
SR60121,0.6
SR60122,0.8
SR60123,0.6
SR60124,0.6
SR60125,0.5
SR60126,0.6
SR60127,0.6
SR60128,0.5
SR60129,0.4
SR60130,0.6
SR60131,0.4
SR60132,0.7
SR60133,0.8
SR60134,6.6
SR60135,19.9
SR60136,46.5
SR60137,80.8
SR60138,114.6
SR60139,147.6
SR60140,197.4
SR60141,232.5
SR60142,259.8
SR60143,306.8
SR60144,344.9
SR60145,395.2
SR60146,444.1
SR60147,481.7
SR60148,554.5
SR60149,629.4
SR60150,625.5
SR60151,617.6
SR60152,286.5
SR60153,447.6
SR60154,455.8
SR60155,284.7
SR60156,255.8
SR60157,334.7
SR60158,419.1
SR60159,964.7
SR60160,981.3
SR60161,1023.7
SR60162,1016.8
SR60163,718.3
SR60164,590.3
SR60165,373.6
SR60166,287
SR60167,640.7
SR60168,490
SR60169,752.2
SR60170,821.9
SR60171,1027.3
SR60172,1037.2
SR60173,995.9
SR60174,736.3
SR60175,621.7
SR60176,510.6
SR60177,272.2
SR60178,418.8
SR60179,260.5
SR60180,309.2
SR60181,523.2
SR60182,716.4
SR60183,376.7
SR60184,341.8
SR60185,537.2
SR60186,402.3
SR60187,65.7
SR60188,107.8
SR60189,133.9
SR60190,116.1
SR60191,65.2
SR60192,75.3
SR60193,108.7
SR60194,100.1
SR60195,86.1
SR60196,132.3
SR60197,161.8
SR60198,158.5
SR60199,149.8
SR60200,132.3
SR60201,109.5
SR60202,87
SR60203,62.8
SR60204,45.2
SR60205,31
SR60206,19
SR60207,6.3
SR60208,2.4
SR60209,1.3
SR60210,1.3
SR60211,1
SR60212,0.9
SR60213,0.8
SR60214,0.8
SR60215,1
SR60216,0.8
SR60217,0.5
SR60218,0.7
SR60219,0.6
SR60220,1
SR60221,1.1
SR60222,1.1
SR60223,0.7
SR60224,0.9
SR60225,0.5
SR60226,0.5
SR60227,0.7
SR60228,0.5
SR60229,0.7
SR60230,0.5
SR60231,0.9
SR60232,2.3
SR60233,1.1
SR60234,0.8
SR60235,0.5
SR60236,0.5
SR60237,0.5
SR60238,0.7
SR60239,0.6
SR60240,0.7
SR60241,0.6
SR60242,0.5
SR60243,0.6
SR60244,0.8
SR60245,0.5
SR60246,0.7
SR60247,0.8
SR60248,0.6
SR60249,0.7
SR60250,0.6
SR60251,0.6
SR60252,0.5
SR60253,0.8
SR60254,0.7
SR60255,0.8
SR60256,0.6
SR60257,0.7
SR60258,0.4
SR60259,0.7
SR60260,0.6
SR60261,0.8
SR60262,0.5
SR60263,0.8
SR60264,0.6
SR60265,0.6
SR60266,0.7
SR60267,0.7
SR60268,0.7
SR60269,0.7
SR60270,0.8
SR60271,0.5
SR60272,0.7
SR60273,0.6
SR60274,0.6
SR60275,0.6
SR60276,0.9
SR60277,1.7
SR60278,6
SR60279,16.9
SR60280,29.3
SR60281,43.6
SR60282,80.9
SR60283,98.4
SR60284,176.6
SR60285,142.2
SR60286,235.9
SR60287,215.4
SR60288,331.4
SR60289,408.4
SR60290,439.4
SR60291,499.3
SR60292,380.5
SR60293,499.4
SR60294,291.7
SR60295,378.9
SR60296,346.1
SR60297,680.2
SR60298,691.5
SR60299,689.4
SR60300,915.2
SR60301,948.7
SR60302,598.3
SR60303,958.7
SR60304,638.8
SR60305,676.4
SR60306,177.8
SR60307,227
SR60308,136.5
SR60309,85.6
SR60310,244.4
SR60311,187.7
SR60312,192.9
SR60313,233.5
SR60314,275.8
SR60315,276.8
SR60316,292
SR60317,308.6
SR60318,333.9
SR60319,388.9
SR60320,444.9
SR60321,492.1
SR60322,504
SR60323,545.1
SR60324,560.5
SR60325,528.8
SR60326,551.5
SR60327,561.1
SR60328,656.6
SR60329,722.1
SR60330,756.5
SR60331,685.5
SR60332,435.7
SR60333,458.5
SR60334,337.8
SR60335,612.3
SR60336,594.2
SR60337,444.1
SR60338,367.1
SR60339,285
SR60340,234.8
SR60341,199
SR60342,184.1
SR60343,123.5
SR60344,96.4
SR60345,84.6
SR60346,73.2
SR60347,51.1
SR60348,32.9
SR60349,20.7
SR60350,9.7
SR60351,2.2
SR60352,0.8
SR60353,0.7
SR60354,0.8
SR60355,0.9
SR60356,0.6
SR60357,0.6
SR60358,0.6
SR60359,0.4
SR60360,0.7
SR60361,0.6
SR60362,0.6
SR60363,0.7
SR60364,0.7
SR60365,0.9
SR60366,0.8
SR60367,0.8
SR60368,0.7
SR60369,0.8
SR60370,0.7
SR60371,0.8
SR60372,0.8
SR60373,0.5
SR60374,0.8
SR60375,0.9
SR60376,1
SR60377,1.1
SR60378,0.8
SR60379,0.8
SR60380,0.9
SR60381,1
SR60382,0.8
SR60383,0.7
SR60384,0.6
SR60385,0.6
SR60386,1
SR60387,1
SR60388,0.5
SR60389,0.5
SR60390,0.5
SR60391,0.6
SR60392,0.8
SR60393,0.6
SR60394,0.7
SR60395,0.6
SR60396,0.7
SR60397,0.5
SR60398,0.5
SR60399,0.6
SR60400,0.9
SR60401,0.8
SR60402,0.7
SR60403,0.6
SR60404,0.7
SR60405,0.8
SR60406,0.8
SR60407,0.7
SR60408,0.7
SR60409,0.7
SR60410,0.9
SR60411,0.8
SR60412,0.8
SR60413,0.5
SR60414,0.6
SR60415,0.8
SR60416,0.6
SR60417,0.6
SR60418,0.6
SR60419,0.7
SR60420,0.6
SR60421,1.9
SR60422,8.4
SR60423,21.8
SR60424,39.9
SR60425,75.2
SR60426,107.7
SR60427,154.5
SR60428,194.4
SR60429,203.1
SR60430,247.1
SR60431,292.8
SR60432,357
SR60433,414.2
SR60434,475.6
SR60435,487.8
SR60436,526.6
SR60437,587
SR60438,667.3
SR60439,714.8
SR60440,747.1
SR60441,796.8
SR60442,824.5
SR60443,840.8
SR60444,853.8
SR60445,887.4
SR60446,925.5
SR60447,959.6
SR60448,963.8
SR60449,983.5
SR60450,1005.1
SR60451,1031.4
SR60452,1043.6
SR60453,1048.2
SR60454,900.4
SR60455,1045
SR60456,1059.9
SR60457,695.1
SR60458,835.2
SR60459,1159.5
SR60460,1231.7
SR60461,901.7
SR60462,809.1
SR60463,1122.6
SR60464,798.6
SR60465,528.6
SR60466,540.2
SR60467,995.2
SR60468,1097.3
SR60469,945.1
SR60470,772.2
SR60471,351.7
SR60472,280
SR60473,238.3
SR60474,233
SR60475,238.7
SR60476,264.1
SR60477,289.8
SR60478,322.1
SR60479,332.2
SR60480,361.3
SR60481,490.6
SR60482,476.7
SR60483,465.9
SR60484,466.5
SR60485,428.2
SR60486,310.7
SR60487,172.8
SR60488,168.2
SR60489,172.5
SR60490,106.2
SR60491,75.9
SR60492,51.3
SR60493,30.1
SR60494,15.2
SR60495,3.5
SR60496,1
SR60497,0.8
SR60498,0.7
SR60499,0.7
SR60500,0.8
SR60501,0.6
SR60502,0.8
SR60503,0.8
SR60504,0.7
SR60505,0.8
SR60506,0.7
SR60507,0.6
SR60508,0.7
SR60509,0.8
SR60510,1
SR60511,0.9
SR60512,0.5
SR60513,0.8
SR60514,0.5
SR60515,0.6
SR60516,0.9
SR60517,0.6
